udp,crp,araFG_araH_1H_2,cyaA,uhpT,glpD,ppiA,caiF,dadAX,melR,uhpA,ivbL_ilvBN,dcuB_fumB,tdcABCDEFG,araE,caiTABCDE,glpR,hns,glpACB,fixABCX
301.8835233075139,701.7825919916763,3043.560363800358,167.4633658124487,1575.0776903663084,894.8599994524241,965.9826792433847,1008.5658435746564,3827.816453442674,3814.683489348689,1596.2421079963365,45.218373050235385,4634.729248485615,10294.858033997814,7533.129132906965,610.4347784545569,279.6234155616195,16229.854275613547,50.002582838344566,10878.864745852265
385.50278127602326,970.0902004584157,5361.652509558055,84.0063406433568,1596.5101507652037,868.3372198710991,361.8531439116237,1623.7893070676525,5369.0233185632505,5247.446506435358,739.9753822660456,123.9609883075086,2585.7804077756987,10719.063651989434,7182.398706593664,710.5976722635593,204.93371742883042,7624.648562795498,70.91463180215216,18263.18335836801
90.28649912840172,188.7131938918429,364.83165776484407,323.2022874040642,294.3493319212501,200.11174282548282,2181.260995229853,400.9432609101525,662.4211083189355,2530.6925326161872,100.18473083195549,0.8267324621684481,9203.074510486098,3231.7524185502507,3739.8517729396804,316.5537490896494,542.3759040665487,24806.098303376657,20.22557192366637,4928.043114676191
290.08263179241925,595.5666590959853,2572.1435950687296,227.9846893803463,1174.3214756031489,552.1936239740841,1265.3681747654878,1186.3490421179947,3648.820109693294,4149.049326770801,502.850217174914,30.81661548629814,5736.6457188025815,8966.216047010847,6967.723778827398,708.7594324895337,378.6852506170262,18582.07684010264,47.4157835639773,12187.667479699398
403.1017027874797,969.8174890428903,6659.631387367764,24.484575333124024,1030.297383449284,1149.9442024967725,117.20195741766862,1760.4354011743815,5844.394626836498,4174.062881099043,217.42240350929023,202.76936548770416,1033.3586278832906,11604.018987922416,7490.634069325355,778.3009838626415,58.784107500974216,2977.776737230035,114.99510119479278,14337.732139111124
380.5254040240191,835.9690734164795,4012.581140341077,118.10453322180989,1171.4443643510995,883.3021697892557,533.3299677102704,1748.9409215405587,5243.694183264323,6965.428030323227,1343.3044105487813,86.78598020526577,3603.858945147148,9567.220375880956,8231.836549924945,766.874598122468,309.0727946953158,9732.601416073536,55.7398381198965,16465.888935600742
366.1108865996669,907.6581844024112,5647.721866571084,59.067193817281634,1515.1998791294864,884.8562969173735,223.17704958520824,1686.2576832832735,5782.068961662794,5132.3269216472745,1249.855858879609,193.95081937060746,2319.942525730515,11319.202342197774,8098.346527323605,693.7572010445091,107.12755635145128,3775.816979599457,82.82450795176587,16582.253855904342
104.83242883119397,224.2477709428684,725.0266786470361,334.3382675136215,942.7204596560383,274.92110161902804,1831.515422613974,416.8811082710762,1157.2279056332452,3746.0920581600594,756.7837457623193,1.029889113119631,8998.828351010028,4604.312410232975,3232.2963628788593,407.6177874883798,534.2035150691484,25615.294603815197,22.96205238553894,5680.85804853117
159.1154592229526,392.3515770905426,1033.4997003415217,328.3370176966748,1187.4235984143893,388.99959279886133,1849.4057972633589,613.7938453596288,1715.4032136568037,3977.7974000806453,823.5089504055303,3.330360842893876,7152.603665216902,4413.283883704734,5436.9315938099435,410.52063771545687,444.42870115622924,17463.041632290904,33.89858217981709,8361.551813884684
399.50198981001955,1012.6089947614007,4560.6941581230185,49.690643606496714,1421.7197134822366,998.3162294093413,222.35393674483953,2205.7667151727583,5008.104049180316,4586.609643880491,857.9122377643432,181.12241674287472,1941.1562958574727,10416.412462586517,8135.108347172517,809.4821180563195,118.35641024201875,7670.014589286983,80.55256847216765,13887.315930265366
301.21552073725684,788.3616361298402,4047.1671302457103,109.39527425849873,1226.6386097672055,1015.4831033332516,583.8644877505893,1468.1029572593109,5013.1270142042795,6231.757474423129,1448.059871300385,114.11795257789335,3579.456874551319,11236.975834310393,7665.447865106244,617.2719597092563,269.4822672436237,11286.753349750008,61.90852895883936,16028.474793906707
395.3759280788776,959.0695578188893,5303.678275322469,43.732443263810396,746.4687829417283,1078.4889599110718,234.45832593560885,1866.4486844233927,5521.038182617564,6015.480106009146,19.57314043615524,172.6111672163721,1532.6785093208728,10965.888750671247,8764.859002551997,612.6800975607688,109.90062598740501,4668.218923462299,112.7507719671272,18292.06015858309
339.7828530520393,862.2846107038392,6039.307993108239,80.85779797142749,1188.0302748821746,838.0155144492287,392.65788860084615,1575.4803030610208,4309.574792274149,5965.701128251322,693.3698265378134,160.87214408927963,2860.727285557952,11488.94007659547,7578.273737443319,767.3387234086978,168.2559609409966,7855.284868761162,64.75464723450926,15903.822406214795
103.82865169966087,237.7868769035688,637.5882338846924,332.0522868098392,639.7209068111104,268.5779203189916,2135.11775798204,318.0555021057131,891.1909309039199,4352.039915462163,256.53483848995245,1.0719839392189652,7944.046320965783,4741.33677441913,3429.6737872000567,357.95491365373994,594.0009329018051,23892.08866258775,25.075110610588197,3761.6800318046216
402.2835193110597,1084.7439549606406,6741.510956736489,16.35550215470296,664.8460946508416,1158.4384627929574,82.51000102788574,1964.3644689697244,5984.7368049066245,6445.854640593017,9.055463637676503,251.84535787559017,567.4957981848455,11689.5252104538,8783.757230806894,811.1517280045756,51.89048612686472,1653.604172982339,113.25822261929373,19763.959747679648
182.43838999230343,311.95795028134967,966.5360626271367,300.6909266882515,890.8691581610917,322.7600282641428,2148.9345640505485,596.6841599766432,1678.8990091211194,3646.863446554046,853.7382742403693,4.660845433221438,8773.494307044783,6933.307061705653,4610.142496899712,447.3489103374699,437.9339475880952,22029.267827574386,29.326283201439317,8567.448125839921
377.5868020258228,969.8871676828958,5882.306778844172,40.106704158594155,1253.9420573132886,1102.2200717635526,211.97406100829585,2081.741701992071,5689.361514767646,5801.0862974099755,407.55599467513986,183.62655080748328,2362.5554091947715,11604.824670525075,7979.780976945857,721.8715480376117,119.75495627342288,4840.427772814709,110.74961743709808,19433.637382008583
212.56897643375237,439.3452379587021,2734.2234265729944,221.9320970107217,792.719567896494,597.5568362129998,1334.9243041252648,929.3361745923539,2826.849285635845,4916.208354517296,317.85195626334905,30.29400053515752,6743.2197702430685,7964.413092793523,6454.514666254096,446.42567239008906,387.43890543726343,17886.267072365074,37.840098623381245,10179.014400051608
271.17807841354323,595.6978632396006,2442.63844358064,187.07200140240948,1336.661920438323,760.5760882151678,1012.6650227020938,862.0387851041907,4380.3261156810495,4086.910138461218,820.9238179957298,42.56183022506652,5704.096835452103,8564.344441196938,7008.665062316943,412.5351579310582,399.2831991272954,12336.394192425205,38.71622388096539,11630.194487446824
390.797068630531,1022.1666037808195,6822.0423139921595,38.42114694131032,1620.5939368303582,1077.1358175429316,182.18749750169516,1885.2473843545945,5675.015759152823,4170.040639653763,1583.6615314437936,224.69230950455085,1409.5523235072906,11545.166380750476,8593.382689110242,709.3237057098853,117.24438843225336,4054.4578864928667,88.9312738709113,17183.754192319062
11.380513866699841,68.047083877086,43.22756558420449,344.5503820873825,1110.6394740020974,91.6500729029558,2312.814539041805,177.70700130871708,111.95729801484717,1678.0547595718174,1556.831047287187,0.008029189089356997,9406.535999479987,1631.989149820246,1378.9752248558984,174.85492401287036,659.7847824865298,29322.68790467163,5.758286301013087,1472.1645587201767
305.24760757162187,799.6328439359783,3296.1978743322748,139.70323768205785,1268.0365503260216,655.6999539875462,619.0483386347702,1163.129891583351,4710.783505956589,4943.381080303352,827.4253172884672,85.1071195413207,4291.120764347173,10718.56968073838,6094.388625299405,564.0330659455218,224.34128460696252,10380.827435539408,70.14265740853857,14450.86839641499
140.39323138013876,288.07870356972717,1102.648144930108,286.6786636626425,944.3190844065816,403.16650835329017,2061.0011362470136,552.3954757103486,1666.574666791972,3577.9002188427253,1052.0220502149386,3.814340277874484,8689.494931628093,6091.913993475781,5268.7077775947855,427.30395771454386,356.1164047869933,21901.585570310148,39.21909192006563,7213.573260870691
5.415443417671785,62.843090852560046,24.627947364050584,344.75506537974024,1063.7298664282794,57.08364783944314,2314.8480261306563,122.0076728774914,59.25985390136877,1455.0733541212878,1545.2464946432508,0.0034493778755127925,9429.492787461908,1105.8908690957403,1248.8395540980998,108.54647791073023,669.5969146552533,30067.054713095014,5.001643665148368,1654.6242905501645
405.683282235243,1100.1962758312916,6922.4088038736745,15.823389145199311,1131.2704021366212,1157.4407323789826,71.89798136128444,2463.38526044507,6007.991721838011,4724.952314166915,793.9332309891576,224.68019307468552,561.8885485161248,11848.83874122114,8833.727461440798,817.8613800052873,38.18711617667571,1598.3620194480145,118.21188185425656,19930.4054302474
219.43079132537656,323.6647306356667,1035.0445908466806,319.4553680805521,1187.505327186846,410.60722124718245,2070.993798909632,713.7455904459866,2040.7146209896218,3516.2033872176708,1273.3271433315238,8.781695742364425,8204.443069575189,7307.654517193065,3975.6183149068324,541.4258074946947,379.8062613675991,22177.76857345781,42.24065491494119,8252.757644644773
405.6574239622956,1052.9430257386425,6419.582746618725,11.014523032310123,1375.8615532543845,1105.8958404333007,63.15523053908008,2167.973636541444,6035.2257587624135,6038.199471731135,494.7015929694381,233.53352749795934,559.9522936307786,11885.809152903108,8502.766768622256,797.1290832345662,55.09798304503798,1526.4798127822964,111.92398539139624,16596.584142481057
359.5733314786448,579.8299685589998,2492.326983188415,163.08098236981022,1232.839614776708,751.9440064929764,972.8488649430844,817.7937101556894,4017.051801201968,6164.714982337315,1558.564957132514,42.82346694850194,5881.212622175431,8236.757861213959,7271.726957000757,564.5109919600492,324.76595633469924,15537.779214126638,49.83588161959561,12203.745737198718
373.7299458541645,806.6288094168518,5404.578836836158,78.16963097162898,1302.9971518442242,751.338709390733,337.7339646996683,1713.0847603813565,5287.2186003294155,4915.426474098179,1077.1959255226948,107.01690223212591,3528.545811904108,9704.743765640289,7437.204779516257,676.4920640838276,183.1908942475329,10331.578593365257,69.80100382250635,13776.785072762666
266.1923410674789,537.052230388153,2501.286642934125,251.9481097610096,761.5375937239721,445.71714163002775,1081.1554096853895,785.966594928258,3261.6958317566277,4134.659374826899,399.3629591199785,22.305823189407874,6008.551229106704,7597.229178283868,5367.149076650101,523.4108150841987,404.3452862701139,14446.939442625471,40.3608228278033,12419.326880731924
369.9586530349748,674.9267099868151,3715.171393334567,166.8578494259547,1499.90677864655,744.9328018450333,724.4335520852986,984.6121352208502,5212.97830216302,4928.266629267542,949.1272986817047,87.97140666278374,3377.1025371476185,9816.83278627334,7022.813705762832,598.6621899927903,300.932335853055,12693.938800625976,56.88016085532433,13629.37077267428
354.73178080571887,746.6533089901053,3700.3444463237433,134.49170055061091,1021.1569725547901,890.5016650302587,1131.3934774198956,1162.2678325247355,4512.75860896324,4849.034992202278,442.87870027032363,50.958130356024704,5574.694937119771,9847.134774825374,7079.515409686979,704.6087490231827,288.6847671910483,18721.772838940717,56.76255979173319,10466.56326970736
274.4940846902845,463.12340875374423,1785.4681029619016,320.2257406729656,1142.7581914474838,433.9697790012217,1571.5322902787616,765.0582432057283,2417.313526730221,3743.8635198435168,897.0425804639953,14.90683767158072,8031.486354544879,8179.6475985860525,6254.482827193798,525.8972100467302,365.19137182567965,21826.882516298032,45.2551633641092,10040.342675385516
308.1210001272175,795.7810628469273,3273.053874144735,130.1934086872127,992.2273093112635,1053.47538481477,707.3068656089323,1911.1614660633688,4147.2271615020945,4580.433161745237,357.600342974464,103.92735761762206,4007.685197068413,8615.913036532816,7562.909042349702,731.2635010967298,286.49590950752264,12221.931046774243,61.27051818089218,15060.52021657252
392.2013255129039,940.4644575671167,6048.314936177387,31.64461328646236,1449.9612658715923,1159.0151061679974,135.84683335550608,2251.3406176944186,5522.751984643853,6249.923284909062,935.9442081966477,216.07894292907642,1299.0003693046435,11715.11338443119,8720.918530959869,799.792766078039,64.23970409480107,3095.361806656644,107.2654661956394,17649.831575053948
363.626059819594,758.8063239710665,3594.0600004086577,115.63614473910269,983.4128220608142,862.6072668302292,463.8731559668403,1122.0907893334331,4343.140749678212,4319.285094073875,624.2102037859541,89.34765884692192,4495.030861139795,9945.638501535905,7567.858827052832,662.1271293554829,252.9371873809399,12802.376956426546,69.59790318508813,16198.149407628987
85.93894875879069,235.8421406855892,544.1594920483038,328.27462964346205,460.0318185735895,214.13270751666042,2214.884843611585,408.3684989712391,1048.6787884380572,2816.751067558789,195.04236716783055,0.9944308451805972,9153.80685164914,5489.285328168682,4067.040607024978,326.5781271793573,448.6494475011024,21250.652498361622,22.125182146221103,5256.8606130167655
9.761961929498788,66.01637140327338,38.90673870803808,344.70210547181404,549.4980580796811,69.19620599617083,2314.373723541384,128.66135162827578,74.57045599484495,1312.2396876780313,312.7196160065977,0.005052274821820018,9421.15510225609,1972.7876083124052,1049.6513304871323,93.76717955862436,634.9827429256359,25276.25603511555,4.725262113685266,1360.7278557691552
218.91000207897133,371.23463015551283,1069.3520805936882,296.97097114962816,997.3395507132301,463.2733267841625,1439.8198960421719,739.8123693857202,2643.550165412247,3699.493477379877,575.3762190545207,9.081538518919963,6845.569007051196,6444.010952238507,4264.354718024511,418.23851273150115,428.8045474390801,21467.80508728982,33.80262082558818,9064.793454842158
400.4907199315964,1088.6229529940763,6182.0225117003465,30.278537104555674,1449.2375588953475,1151.601848432384,117.988852552559,2277.880378767657,5826.706499212789,6259.898339862938,815.1110610557228,220.82545232616346,1074.4955459959958,10764.990879216557,8793.94050600529,795.9019214703399,55.51868037178215,2491.136549350696,79.73175551974644,16617.73715483856
225.93615301303544,528.4774884180308,2525.234915722993,251.69513954338098,621.3437477144737,513.2438295009781,1385.5070502844867,1125.8611843083895,3631.516029975995,3208.2904984344914,143.81944163958468,36.72999036305325,6152.094342485819,9567.403487364883,5780.642226639678,541.4251401501716,310.15157730583036,17911.968959897793,47.19925595158278,12148.091804911755
402.34676376462915,947.5249176269921,5848.45051667964,33.34003375043784,1531.5120782864758,1057.5426666587582,160.02823950199289,2326.077595309947,5541.302962688491,3894.5725435103172,1098.6119456963522,202.68284240376175,1150.4540134926767,11571.3170423075,8759.589660338414,804.2553703491873,94.81904268425369,3148.1059223991583,100.62217308294504,17691.908696287348
370.2890453541658,879.8239234589147,5934.770444141228,56.629922219802026,1283.2852837409555,820.604779802497,341.15102370765146,1608.7717476410708,5245.011285363846,4615.579470203786,1102.6051623572482,146.4210850557858,2504.927796630475,10606.254899079282,8181.590391764633,664.5787297872258,188.00924425188344,8652.902737141445,82.03977323804374,15720.5690131375
326.5201397292127,545.7843728313798,2399.9456406204745,190.0282045440678,1355.7511680140265,550.4651725513692,1387.4794933135024,914.4489271423846,3441.9019678260315,5391.591604724479,1492.551253249632,44.033795657004156,6469.337762930205,7969.368597441115,7404.777581776248,568.956263386799,323.2986480456894,17477.93518415072,41.9667617243445,14707.093558804441
401.2245357606228,995.9356358170293,5452.655274308756,24.889871550007697,625.2477765536325,1049.2124413309423,124.03202711960932,2396.1727499916346,5738.307856908584,4976.7034140128,37.725929424087546,215.09163226098462,1059.0565646562407,10733.091790173941,8552.242020914047,814.6513488422411,74.03381197158936,2885.986649871001,107.06343130817356,18807.99583454222
257.67901500121343,387.1069156388212,1526.9845394128567,224.19415866385125,969.0627639577252,476.9796673238912,1543.4621162272738,815.9320024105896,3064.5253367181294,3776.744557994647,704.1757865843216,14.178684746321645,7093.7947619748875,8235.182096439119,5438.963058073457,592.2624680741976,342.4523327171374,19480.47016193477,40.5839259765777,10128.354503162347
317.5914876208538,835.574432816531,5234.268713704818,61.19321769213669,1070.2074343796187,833.271220316384,353.5055591614843,1601.7901621205594,5095.856341071865,4168.085409566677,597.1004045903802,164.26544582706092,3353.6348237990364,10509.666267754788,6142.093396552002,779.2142653814294,168.1796604473351,6809.166496646399,92.15929761920964,15309.663388227264
394.07736604060824,864.2779441602468,4846.4114472403935,63.86309042963437,1609.1858835643948,925.1545014244709,266.28055758605433,1730.6299462511506,5099.077922814448,4168.357082275066,1345.909196040341,119.04377173823057,2969.930220013159,10492.208752877768,6546.681632078962,759.4046560351344,159.921038374867,7339.024188838842,78.25941160030767,13940.340913135611
13.120899076359091,68.70271377098706,65.47770162542706,344.43348610568535,670.8324098182534,104.43681665993832,2311.280038790856,202.69905632411957,137.1419197242354,1764.3649516183993,622.4262963239538,0.012679674028001351,9393.859299031705,1913.9796063287044,1201.2371008443213,156.4311240007189,671.5724132585249,28819.80206022344,6.797158005878138,2348.714895309259
373.85741469674815,751.6149633223363,3882.6352166757893,104.75186315094135,1468.8152438355303,869.6673073750021,498.72160015112746,1716.5072354159147,5599.286941111428,5598.579517652443,1138.8828275104831,175.56929486186675,3097.1716253058403,10646.764405040274,7771.844636428758,632.809724184895,180.35264534938648,8542.132804418787,79.05377375432167,18275.275270085396
20.326418926452718,110.88053879946415,72.44982196613599,344.06531648918127,347.73847462273926,105.68244800731036,2307.6744289815,149.1992128660365,140.51563392763063,1860.9468346686954,220.6852093082912,0.031916720826143594,9348.479573806742,2816.7017298416554,1758.8652092487564,171.8401347762481,651.3732486158864,27364.84799366285,8.094273714320417,2126.718497068595
387.50910830126884,863.8119564341246,5411.955169081193,26.401852381824213,1622.6236631845914,1105.3343721197446,109.45012695301394,2103.732936475973,5778.305025843278,4762.843559197332,1549.6335564312217,193.63246870022166,1134.8443724057158,11653.278084424606,8428.357157270795,810.285054971552,73.59296948802265,3270.3524767470967,113.45391295004106,18550.806876773557
379.3940454701423,652.4001493372732,3865.757886860852,103.60538697967804,1334.8898175877111,697.2130261960828,793.4755591257738,1122.7237971890772,3756.2256529483575,5342.5062542336855,1416.6828020418582,91.80852739259956,4383.075595026642,10238.325034163174,7760.982363266481,584.9104028361725,301.0500313782167,17347.3237119359,69.50835360580125,11228.162726136377
383.61203699580597,924.2775323986563,5752.9825404260655,61.952273776242286,1214.20156295493,979.5464285054027,236.9821570695821,1992.1889392535543,5619.9661846251465,6333.203194153179,671.183025949682,168.59577956879602,1837.0021077128308,9886.702921959231,8687.093571502382,774.7491736538026,124.92213959177656,6564.985361600873,87.53661972522895,19721.370902817718
369.34675767956907,788.2758010800154,6058.250450473252,72.147028713471,668.6817494575008,1059.559599521125,349.63589118563317,1734.3687381732507,5303.663484610329,4855.855504310905,38.19154945640319,159.52208339869006,3071.320956843786,9055.009593366414,7219.83578550623,751.4229824718053,160.0787341361568,7065.183744256971,66.00506110411115,19107.903292372328
113.40544564274748,251.8159327685851,570.1734300603129,335.6261646289428,1023.1784880851696,335.9409976439116,2196.73024279712,411.94501345836153,978.6303712207012,3257.3577385047747,976.0509267813014,1.5833303513898502,7664.63196878821,5326.037238893518,3889.098585783753,290.89957189275134,612.2794381938262,27296.94610117032,18.06701456452824,6720.817648008303
403.6166427165,1109.5985995624278,6527.168428366831,21.23651685644441,1594.5296244119993,1061.7120967433684,104.56975215507364,2005.6802372685968,5888.963041390267,5485.985735860476,1450.1918423154648,217.6894996629474,761.0105077003386,11742.62804003625,8697.740631802479,769.155370057613,47.935533455275014,2539.2517274787824,113.75939444742436,19883.134133523934
238.16360353719318,439.7576621901074,1873.2512075743891,281.0840086664619,841.2274333491347,359.28153565488196,2132.6144549917603,761.4181013045537,2677.2921007810323,3493.2577311834852,357.0043150595492,9.382032670557257,7889.925653597122,7443.392457109317,5462.705798344524,403.24342994908204,463.9385588316128,18599.16679255392,42.11330222148895,11315.83781065317
401.77444815262265,972.1388397927806,6307.218382008836,37.367148757470346,1559.6523721497229,1014.68055047396,194.2586191690126,2320.168482286288,5930.31303792421,6456.21983347941,977.3031579351103,244.04263982630505,1748.1869984327884,11353.527970899775,8660.429749466915,785.8031932747444,85.43260966018016,4289.4252423165635,113.18765828926935,18767.29904518256
396.1706710773964,1000.8332095148312,5901.377959176009,27.053782746051425,1570.1713709323965,1083.1846417219735,98.92825812864449,2149.592926273125,5704.841842154085,4448.088420619694,1106.544174645995,237.4241228950152,1114.8019002994552,10431.7971423728,8724.537471581643,814.9100939505853,67.66792721907555,3369.7031887293897,114.9893172927128,19985.895098698467
374.6866484170113,978.6884652375986,5719.6849293964915,78.14173097714102,1354.7746130392634,1050.470157517136,359.7820344482793,1793.2059098785435,4816.674891486912,4780.874180342792,939.1737741794208,179.20158226141362,2979.271289822232,11040.398384098322,8350.744199646286,754.9636797563658,156.89901647104244,7257.7506181534645,72.48624820241194,18799.018502384464
254.98287368615522,578.5455703451073,2505.317637897387,176.4796543117873,1040.2672266923996,597.8469368780812,1211.8197877878308,766.696240662263,4402.702584479933,4965.275117185068,470.80284595069014,34.04745481788292,5566.605036410931,7800.098151594811,6508.8083501578685,620.0395785781504,304.8554016822021,17129.397897566556,43.905347783777415,10895.932202499349
235.47616468035025,539.4198630817307,2595.252025122233,186.0937088591489,1384.446090563985,648.908243781065,1264.2488695404911,1133.7743441420726,3827.325740463995,4846.586721354329,851.7019300582916,33.64277959258454,4565.048967326538,7986.520957557809,6581.701968692795,648.2653271856834,370.63279396618555,15633.819078886236,51.394361740473464,11888.75024215806
7.588581448908548,62.3551515097851,26.23096826378948,344.7269336047928,307.88018822931315,65.60707069551466,2314.536864710219,99.46006068201187,51.91537135465718,1390.0342702435496,199.2893853091739,0.003441009230806878,9420.97361412712,1258.1820938265246,906.3691451454706,65.78908801624675,659.7425096713056,29062.681544970517,5.366513167729041,1140.635238436179
235.45555739037187,492.8464978010279,2420.210391041969,223.5087482896149,1319.8374548008094,519.3625464148603,1530.5787335785753,938.6025636339418,3196.72024253792,4589.150074774427,1071.0354420433162,24.952033095982696,5096.678223805768,6492.076297701403,5988.6412503654965,481.7501009815545,410.3346061968051,17597.86008553856,49.36958874013174,14897.817437299285
205.6837881431984,416.55284131806036,1181.9661183309627,325.2519063628814,1521.661307679935,462.8884123757773,1895.8636983475737,694.646923063515,2827.531414804784,3876.5536824031874,1597.9219234910922,6.306717905943082,6084.9742170520485,7325.017558193617,5708.300045324283,471.26692247092285,375.99899350750223,18202.823078648053,35.66969212850833,8990.407873197928
147.5915099193187,281.4304133219309,839.2300638239177,326.42077101726886,1145.6860740759585,239.60568962827332,2215.0937670239773,558.7979443957971,1670.8768143136606,3963.4384285421893,1045.375228619463,2.8859981017402716,8528.718759549009,5813.712109537954,4474.403935042369,329.8090675805955,613.0037935921836,21748.201092210653,27.16646044212737,9111.187043870084
398.0211177551287,856.791934163442,5971.027111873158,64.30975908296074,1551.0962680229372,842.1866897225734,232.7441979201078,1665.3980440801026,5560.163334116652,5742.189870412539,1597.233016226507,161.7206634223055,2015.9231477761239,10795.236553382176,8463.888593666596,796.2005138571353,120.49342456450096,5622.149253197515,86.90413664480923,18049.759486763287
385.680367588324,961.3634458053067,6788.022687468089,46.90548634814407,1430.4817296824524,1089.1079028109916,182.47270145759398,2145.845823341393,5488.41762241539,6357.805874345494,704.7963670490468,187.3017857315621,1249.7839648553395,10757.386267056832,8796.548687907556,772.6456551342436,109.69707792283577,4588.206719675182,93.88248024655077,15380.856711942608
128.66516111730724,259.79490797561573,579.6968173882433,330.05873317856725,1001.8201883175374,275.37868669078847,2181.8339974610144,487.47994349096047,1252.0846109273828,3273.5909227798293,639.7371574623178,1.5409592360440585,7151.49648222707,5685.163330826845,3033.6387303026354,393.4566723010215,420.3372336876564,20787.941108706527,22.078648770362573,7392.9062387695585
287.9263371280142,525.9923138268841,2749.426641965231,241.59724848075422,1455.8133195176038,466.0466422016052,1267.0523429296056,1024.468848330638,3186.852930232375,4683.089029262962,1200.116803632505,30.82811908931583,4433.672113906919,7970.064434625171,6405.934967983075,481.0402395882463,363.93534978784464,15642.622320439432,35.06695408281433,12852.612727846861
358.79625237602585,858.2632729767786,4198.612677267144,123.40040561580959,1578.504635852039,790.5514377237911,615.3673203361686,1146.711688344438,5985.264686066084,5262.876341390138,1574.5762128469266,124.75768338214306,3443.735151358707,11286.5692190851,7849.779825492892,711.6552855233239,237.82065764571016,9458.436175062678,86.26238683056386,15973.97107093702
42.216496592199476,145.42860188687516,190.15770604836587,341.4274137733908,485.6342889224415,199.62048637668087,2286.4063501586193,321.379130591829,437.4348867776792,2041.6707677006812,415.0391620299859,0.1573576000827915,9228.254933380238,3068.0228341795105,3352.430599404568,275.3739747082364,592.7017050187852,26696.669636877385,15.878418358857134,2712.8007165237977
130.35353943086184,271.4011474632246,860.3433051454758,329.4620781933269,1357.6756269905784,294.9593247347665,1967.7579947771662,535.3710780020408,1598.781200589731,3134.694686899149,1579.621430609169,2.470382137716548,8585.548721353873,5679.839570254126,4038.8769835718213,457.46722951480086,532.7555768690387,20144.621229463708,22.6383156949958,7395.780901496743
17.779840355164254,94.42720271201556,91.9059384254243,344.17168300627884,267.4850247165794,108.51640450815044,2308.8122673761,223.83605422071014,176.29359671432658,2130.8061791798773,125.48976019147972,0.01543403830542936,9334.886343532271,1529.781511870093,1594.9638601921579,164.0406035345756,651.7686029468663,27541.857495105483,6.958060436282362,2383.969532392803
135.1483069978677,291.20937001961767,730.9287063788179,285.6126557167148,721.1928164482256,264.8326827367037,2236.077160716049,523.7410970521931,1882.3829397538614,2835.3319911872395,530.1265468001367,1.9846161768236297,8995.200057404993,5823.51821987938,3787.4916179496613,418.4815676729885,527.9433552660572,21169.8273256402,22.492159814635077,7188.549627122729
323.8357035687645,862.4724579566953,3959.1452311081853,103.9599547946758,1234.7627860843174,943.9581788110587,587.0634515392054,1250.0294128714422,5383.234224482961,4578.4377888199715,1162.4429033160854,82.19290379319591,3474.023015535163,10848.072687788585,6074.776233684359,696.7692924337978,167.1960367582436,12628.817794144248,71.52055660132814,14780.295813601226
401.17610200993806,976.4034709760311,6310.398984598247,36.79259724841986,1443.0423317250575,1151.0700256072662,184.8565521541847,2232.1960895711554,5583.864890374621,5370.209897367958,703.0600538623877,219.88432068387797,1049.5348059262008,11587.916849854475,8739.77735483678,785.3984971744101,78.49421910005618,4349.835042503628,116.48842855112831,16737.198795502914
210.42134605575242,454.8417093158702,1905.7859779039447,302.07755918972697,1383.5371054053642,601.5583128333218,1849.8522818996173,908.6869217903155,1836.7948305837922,5631.6837309514,1366.0933926466746,20.36056320213059,5955.583385827164,7255.913020157702,7017.061376955999,518.0697060309052,388.94529699942353,17149.510440330145,31.279385882808825,11427.185635174646
73.75402376092642,175.66413328154442,429.09481672414597,340.3012330054538,1001.0885840979724,219.2243128378651,2246.4111025573443,459.91638138744827,664.9300377000378,3393.3097308687543,874.4912182008509,0.654595806995206,8867.322102530128,6055.679633261569,2985.655888416562,280.0436440969989,482.07916514174485,26474.58082528023,27.137845014417444,5819.369811928842
76.88625876496637,187.7513907201861,412.02474406161264,338.0191254869836,297.92735655905767,293.9342880865252,2181.3743320945705,344.9766631657538,773.9016265915184,2654.911380366132,73.38529208934973,0.5997241458238242,9129.35411336688,4360.862018055092,3391.1609777958924,268.8489553901329,435.9914905588985,22712.184386358047,14.79689027650067,5217.9125009266745
367.0368226784841,970.566938110858,5308.538413563847,47.90430621820792,1516.6102871640608,1135.8069706010133,213.9906706958276,1849.0438549758205,5144.7324830625985,5386.5396694478695,1211.4138137259945,186.52012812914117,1546.7667705645895,11579.461988019617,8561.073538906314,675.9825011079737,75.42777395139348,3692.565584148435,94.3296519586842,16897.52350101079
408.4680722698552,1108.3690967258294,6828.4027869591955,5.297348472542351,1653.089607232876,1175.244908599569,30.09818007737336,2269.424116859076,6107.167366895688,5947.393943980021,1579.7962423704682,254.5569193176209,192.23102321445356,11947.53146474231,8870.473512271463,825.7609171217184,16.41901034826919,789.2593383861598,118.79823920850242,20298.586715040863
349.4084436609465,821.1867071841057,4655.848663136754,113.27419795551886,1218.8825157879053,892.5520509997716,539.2013112712181,1586.0545154511856,5205.007247097055,5046.2951885060875,1272.2123240487945,109.16545829010856,4072.723007224217,10458.198353001695,6652.8645530378635,674.7855025412935,238.49905012669998,11068.592518195435,71.99057096720216,15068.333342721982
