lacI,lacZYA,crp,ebgAC,epd_pgk,glpD,galETKM,dctA,ppiA,fadL,focA_pflB,tdcABCDEFG,caiTABCDE,fadR,gntT,tsx,caiF,glgCAP,narL,arcA
6217.0489532030515,391.83849997435954,25.92776329431441,2972.50483395673,521.174056985745,1863.1572967338254,851.647678559959,266.80216667460843,3592.7665598781987,518.5591089083076,500.7260930233691,5495.996074313012,3808.4896801634345,5398.676747792956,1399.0453806834037,6173.10898405574,233.9830414736247,1814.0543498455747,167.01265358709963,461.80326474246874
4321.803910181053,1084.659986912259,55.21434069800075,6313.716924480024,1164.2324558052542,2673.3782492259493,1403.9904149556573,110.37615032399202,959.844462924911,542.7686917621819,944.5639852380749,9011.0307840042,3850.8240294794286,3791.8945280610883,11644.788744446878,1892.5571922345725,148.17002640248342,7657.497691162282,1063.1587659642767,834.4557917175896
1130.063015414814,975.281458228338,32.69954216840759,3843.6152597001833,474.94575561087424,1326.3526564789054,745.5923571472101,551.0460358841266,2555.342738921691,521.5776612829625,190.5796632836571,5425.7677395611545,2333.9469351631187,7644.464476788251,1982.320814564163,5745.971882281757,68.86534403116984,2120.060132231937,1496.5121206112397,2.0932916362274057
4806.402197300935,614.7478891572052,28.81145317468605,4814.925480533449,661.1710030743316,1701.2906700697504,1098.7710571113744,674.9675938585527,3099.684770276021,469.84184355391085,426.4409736178926,8233.649842672006,2733.6759912243037,5280.982567862172,2512.752652697082,5265.953998359119,121.05827009557423,2194.2866099384923,707.5852744516085,73.92209895284854
6915.078821037486,69.92977366197856,2.2520717528936163,531.5452628019253,6.0953389157313325,17.99610792087254,109.02992513215601,456.33311999685617,4507.071815348318,562.4485493699759,523.571726977015,946.2578494003633,856.294827590154,9624.54263840189,0.09316789066792633,7985.061092658481,29.286400588203158,12.730419607744837,151.37566515437675,634.1095805872577
1640.4337118526557,871.9902161349981,27.293749713357496,4318.556216515432,487.32142742655776,1474.8733572696485,861.1896278069161,133.86482337883845,3303.4094946879186,462.17657208599604,480.52028994208536,6641.1076156709205,2653.0292493526345,6438.789174272377,1197.0211636465249,7138.441251687386,67.73996295154534,1845.6476955802045,1183.3610850220832,848.2690248648684
2376.470951214585,232.82296096902687,3.82099542478907,799.2040982851747,26.719301486332608,58.00062344507939,175.38255022361236,456.4753261320172,4481.645943867414,710.8153143420436,266.25211462541483,1242.5734515749627,723.3129655251082,7992.553901823971,1.038114780244632,7941.2328069674595,20.838041056262306,54.526866393119754,1074.7580810729262,599.5983396538064
6881.471987205168,864.4722462296148,62.96921738584643,4997.716182433607,1177.0035614197798,2737.8154667604285,1385.0343842721395,40.18895081350516,541.7097623477523,588.1492413515454,855.0107627136191,9819.749296327938,4939.9674278567545,2149.257501964852,14329.978333517669,1106.9649017943343,368.47534770761183,7649.631940551869,173.30412633543818,1101.5228075867599
6246.9607862876965,538.4618030028097,23.808327515776487,4773.784923498923,534.0278297267348,958.9757373248937,890.8160345715302,130.2481264032199,3298.04103814671,663.3156394498294,906.0657284554981,5625.37832461518,3166.117593963899,8167.311515020714,1259.0634605392866,5137.463305756596,195.2235168591856,2005.099726277096,554.3487248829052,1102.2735199328372
3849.8270071409706,885.5911646097483,33.13743681922727,4213.671890692061,847.0720253997766,1679.8813283531726,961.438630446968,144.9544226292612,2795.711379216077,605.6817406007201,571.9860586176552,5659.004171918559,3865.098671280791,6015.720976753009,3745.5070693530847,4505.697913383106,145.54460321594644,3894.5919864357,906.4784174995036,1038.9867807636613
1431.1729953274835,750.0292857731305,26.77717326840753,3444.0191471960993,533.5344161119136,1811.3195107028225,1060.7830010399782,189.0648309814852,2735.756734556025,879.8546930301496,557.6051959109806,5522.44516493009,2214.843745779548,6574.749797265055,2403.0712341291533,5731.026926654232,67.33865496960087,2613.6837912342044,1371.383449544433,933.3867187032381
302.3695009705504,1568.1604686890653,40.74335820292964,5985.366131869361,802.7471726860181,2037.2727434634344,1233.094794343562,98.3742575109181,2535.7842927790925,651.9672431287431,465.29355031797655,7954.478522338347,3885.161128255153,4080.254532752482,7943.522619024991,4013.6184777309786,98.27156332258949,5959.179984617518,1585.987582101346,1007.953535745444
3079.2561929449903,706.9898384152369,27.091418518650805,3568.7020573206323,737.5784244077229,1704.8226468375665,715.7382678894634,249.93134733201697,3075.068290271983,553.037787892777,678.019955649484,5450.344982560329,2804.824872240423,6395.189934584913,1638.2338500212988,5665.685411824797,108.22402032495987,2686.087425750829,745.2609183393785,795.1729816176758
7261.4768598762585,581.0755486129137,44.18490241146383,5927.356479466214,952.6930028921338,2244.859981424386,1242.689777343327,225.5252843770209,1660.7540167447214,767.3075738548393,588.9830883682147,8408.90577167538,4402.314219502448,4213.1654778588845,7903.49410909366,4033.1436579381934,310.8591509008446,6082.71943269701,59.46265197788805,305.1926048683553
7308.3628799589305,651.9803184023367,73.77258811778465,6034.908925737602,1126.3023862027471,2984.1074685187655,1401.036965206952,36.433528553982526,385.70903490318335,686.4042200487522,1120.1862064036663,9398.893372374088,5335.6885543606895,1247.099984667909,15758.935359399022,641.8281741007727,386.4948349419996,8781.161265434144,102.63316874206998,1070.4473418794194
3142.3041550785356,1027.1415815461175,33.98170690187452,4304.376784618968,629.860692854171,1991.3940350858825,1143.245367955889,216.24222586212966,2042.6435429142762,509.92550265216204,613.2138619184287,8434.904615392046,3068.29237719922,5331.188476029548,3568.437505254301,4736.953906509902,115.9466402386255,3362.5489125708227,930.5391163923123,655.5096377993667
841.1549886096939,1382.2437652811202,41.85110453886222,5728.618815131303,1091.4700560553824,2351.098734476332,1243.5739656319581,259.8712855921666,1803.8825543235237,581.2966499313674,341.67741219251275,9248.61046312255,4640.576587762409,4430.583077832078,8777.774934494708,2474.584006462371,105.81772636616057,7787.127568445771,1555.985821044826,373.60247929234816
3223.081376218598,614.1624805066905,22.53005128974843,4747.681771079629,448.7982177995616,1315.6793689923406,724.0731746258297,189.226395758396,2779.036904672767,610.0025634214699,482.6652828464463,4534.890359790956,3000.1386089657244,6855.1279871954675,785.1379315437559,6372.5976546263155,111.11605626776716,1671.9938392052295,1096.2095757891175,858.9734831927262
35.85647064091625,1609.8647799314251,77.49121522907198,5926.021402058018,1179.5661996339695,2941.7082917955336,1361.553494075416,19.879085919891022,417.4869949302017,785.1179659949491,552.5572614148858,8051.205994268324,3633.508670536288,1105.4850160674782,15716.183724537446,909.3392498098456,138.72719310565188,10261.998269463691,1679.7628076791575,1155.193930721997
1886.8478883941305,740.4144270042245,17.376517661107034,3054.958844477278,235.93544075771442,677.1785578214652,638.4822116675225,271.8118784829427,4187.743911000379,657.1982615265779,451.4565709027914,4186.91190465477,1706.9639344355596,7894.313345287856,140.73937934195092,7376.6619387014525,37.89765956697165,640.2789760902849,1487.7473007238932,744.7144350823238
2949.9115312015465,928.8330854145636,63.748914225010516,6151.351824650059,1098.9226234055702,2621.8786019184463,1389.146334510592,49.210202784154795,655.7000320325468,727.436466428947,620.5813009088768,9721.955420128334,4227.759855611857,2085.731870102697,14395.802682982092,1047.0287747901382,197.94490461304775,10503.245489380031,856.471632611618,959.7755345175904
2887.238685401765,1392.2407420950399,76.89085492051484,6472.078609807206,1226.723394178712,3034.6799929208955,1465.1003547340147,88.11411002615948,96.10067892469313,1067.8908754871145,629.0903986938592,9974.73065370366,4517.087233379338,308.55158770361635,16751.981255576186,185.0701277094776,148.60469566775063,11739.204517045071,1219.8643818377047,516.9187730577577
6230.879359248644,739.2045515690384,46.47561648643424,4554.735753744706,806.9712608367497,1818.6145594376042,1070.9197579777642,193.33552819538596,2373.845748323267,604.7460346196166,815.5686891054092,6312.805816816042,3970.161678406963,5780.074188011258,4190.930674280209,4984.91735719283,242.85485107518426,4870.398713710336,398.95231796436053,742.395836632356
2807.27587268341,110.9771177338504,1.9267254242526932,480.7552955120103,5.26740336137262,14.43806377775394,135.30329922223538,591.2639224925699,4508.6256207649685,704.5008162122493,194.02031254441658,944.881894424078,340.20424926001436,9617.417846744293,0.046831069994208524,7987.4825913787145,9.38938127899832,12.834581616588912,1094.9457860444027,261.3766236515105
4150.983901119587,458.99483373732835,19.513423333754123,3120.564476489495,356.2506368895162,957.8916176917958,715.3355963159363,241.58175120676185,3964.998897181776,646.665781558455,551.2810208019445,5357.833928807538,2167.8550978100156,7203.148168425168,397.0608258198245,7473.464927178037,80.79033537720312,1059.9975992097618,567.3594255584283,635.2199141419543
7612.827791944179,530.2495038760171,48.15764916304637,5666.725423100163,1136.6883906467751,2436.378485490468,1366.7835691853068,240.80449510029072,1791.0213945062046,506.3667999490833,848.4758035202002,6741.092729015976,5150.041974169438,3557.6989362865465,8943.762676128377,2749.881939154079,377.6487292854933,5671.772775718844,14.701456323292787,322.40954046934684
2676.489280393068,922.2413614929162,48.20822182725544,4099.765908778274,1073.2721036721603,2415.066259038451,1268.2497682308187,140.490665765991,1172.2903117466312,492.29274535019874,544.6582980660784,9637.854126658702,3811.4886152205013,3142.775886099073,11036.624249188184,2370.7636996296696,109.75769923908008,5921.619426553559,1212.0338907493667,642.5065167242176
6206.451490599898,611.6642285093322,56.090426693183524,5498.580197921029,1128.050633058658,2633.213785310971,1328.04542649228,132.075865181577,1158.5477120285236,598.4167050711383,707.2733070326893,8913.468123058325,4364.099023476442,2240.0205962899263,10775.261284120828,1582.5521254371674,278.166149550831,8997.274801280444,410.4805268288733,537.506411442342
257.07986422462534,630.8357937803877,11.846733941138767,1938.169326405607,121.83751654050593,443.96619982480286,631.2746048957583,355.24401507671615,4179.777386212202,565.7408368804789,379.4686799320089,3022.5434106504745,1652.0719603936334,7773.199848571004,51.28702991487524,7715.097030766468,31.70920553255537,493.86953596030816,1609.4899142263998,693.7498825811133
4345.2456629200615,875.1923902151308,32.482492650214304,4306.503925695171,649.6556012442436,1667.4387805581664,942.5423838467892,315.99235103742024,2574.3656710498994,772.1646746593417,442.00348428137187,5966.731525517666,3619.351373078554,5542.7396447923265,3609.8956728231233,5407.420194748084,118.779695448456,2951.2105630392302,764.5270359371519,443.36298953710406
2812.424775222113,1218.215161508915,78.64845811592983,6458.580563787432,1192.9867272734525,3022.5621319211878,1456.0841680272792,66.44461420642382,128.42477301289222,932.9748948383921,623.414613395991,9899.194181192332,4717.941913550086,598.252018791592,16341.673097623623,338.0240677929936,168.34158586513385,11300.030355699044,1224.5522307903846,815.7246920353914
6637.464815543542,410.9836327649257,20.74011395822017,2503.514469893058,327.7725800417219,798.7356369502965,809.4655029730127,367.67868219779604,4080.636673104537,656.3352574369068,592.650849303707,3989.6314431395576,3002.7819726638677,6717.0995649875185,334.2500602199029,7023.000888598324,141.93908179268962,942.9889399824268,242.75992897264547,609.3264612779133
2297.046462000904,185.26089319776463,4.014938415637828,748.2442054429672,16.897800475352238,48.558907849813394,302.37215843124204,267.1684984995287,4483.693158018453,614.8953302227845,395.4215786627659,1489.7011194136087,557.8674101958086,9231.729931724145,1.0140276014112657,7947.724104532774,19.39224747848404,70.94407047910133,1223.1569133497953,1115.561302523082
6516.645140153228,719.3731458731984,56.534611121977406,5906.785769058824,1099.3917918163725,2709.937622667453,1335.881835821801,112.58284348388041,1202.9208748078672,615.5624554558913,891.3138043184234,6751.2261036854725,4623.292355318237,2749.906685307787,11753.517370230933,2032.3131877457029,277.6487867094997,7587.887989302991,396.9940293014168,665.0974966181583
4988.768565261701,272.1479537898568,7.846103528575659,1732.1307985585308,64.32187702496377,219.33234194218517,462.64755227386917,218.4225915391366,4362.444412318461,668.1994585852367,353.03132145323065,2808.5063242983147,1518.582891046564,8122.854390433383,6.763035761395612,7785.212649560555,35.45121548733642,169.11415495640657,679.3148977960217,696.2247630839827
5131.370663682388,673.5461291687325,28.86162455441739,3685.4323157908348,822.8552024228155,1696.3241738687714,958.6488640262662,377.39130947706764,3346.9534590786243,503.7233725838124,419.50268496153916,6356.16741771188,3226.789320677713,6629.654542642376,1993.247374205668,5321.945574236544,164.4297325999789,1877.108213855358,540.0358013263074,353.50372173865804
3579.2359696310077,770.6427294427367,40.398655198979945,4958.199229703558,856.6308475089155,2408.7361219968648,1165.1558172576174,159.69816408517153,1838.3058073109728,575.9548530296901,576.0919539656425,7800.248350462642,3850.422074088741,5920.035989373823,6665.7270258785375,3600.2189258866465,144.16519882554158,3546.159206327611,786.6069328814807,844.30014246081
7224.833989731439,738.5110451195899,65.06980335030742,6161.4354285650725,1196.9215236551875,2839.6788058281427,1436.4038861500296,26.271775270219948,498.04519652466286,528.3600855359225,1122.1882144567428,8897.499783460009,5382.79472999211,2078.149261524125,15622.099896374053,1235.9338427934194,455.6328985411145,9690.967377174458,70.73810509308048,1161.4881939857962
5767.979158647506,799.3151727548401,48.6952219337711,5378.957229890681,1073.2657909357572,1895.3443500058352,1386.3206299462072,90.91883756436009,1505.4160165754745,507.9938953702594,809.4255253481062,7482.931728917416,4699.371807316397,4249.787841877296,12063.157811567493,2540.111347031293,169.6519151401329,6134.830622477248,543.6866535935591,1042.7218489779252
4026.3643569285664,819.7493538513726,75.41080937633092,6240.325427756261,1187.3891889399777,2892.705134375291,1406.290228247219,356.19736869536683,433.90579328381597,813.6759370449249,297.2958794495105,9828.596702274492,4461.900133376802,1523.3323770337165,16282.66788548604,687.7850646012155,219.7746768143676,9862.458700147863,832.6163598361696,49.404883874625575
1308.1313121558305,660.4235693327051,11.271986349366252,1763.436872599828,176.67301219569106,460.29272007434196,443.98230862623046,510.6877836932564,4032.687267086184,645.4698133729801,321.32405205847766,3703.7704458517205,1961.6493742260693,7855.306048702252,60.74654907704234,7250.330131443084,27.480867701828565,455.2828949048455,1161.5494865872556,357.89750742255643
5737.3912499361095,744.7378276886521,29.699120749787355,4074.3696251955107,783.8146523117285,1620.7001321456905,1031.798446242329,545.9151352318464,2936.6487918935386,559.2141445053372,291.95535030806894,6574.646056387741,3374.721219849322,7040.601498943065,3001.5893217925313,3752.166933405299,192.23791850201619,3081.145787532429,376.33664903902087,5.3965519219202935
3932.034129761787,289.6726679077373,7.553668318132978,1578.2581292264663,73.08577444258202,162.0402735548374,301.25497954945814,540.1114273964357,4418.765924208002,692.3393964951546,288.37967303792135,1933.1070945188667,1226.0921602367316,8898.631479732181,9.36576345530394,7753.705630598009,31.337132726763333,179.88706437316597,911.4666499056492,332.1143333301669
272.0220106547088,1630.8970353190591,53.782045216873634,4399.27581363724,806.0741161427082,2156.4454814966216,1238.6335299993034,371.24880149322814,1521.7961869024869,694.2650602501664,313.09254343320686,8696.83455420266,3169.368139099288,3832.394657387982,6265.616306623741,3923.2336569405934,90.32916100304988,4769.243537865979,1606.1715278567176,278.4485707985927
3022.6130657944045,1132.740690571567,59.624118295699994,4771.20365563382,913.08450791622,2692.890511606342,1262.0270051380423,70.59188678348805,1193.7574611554144,578.8622311166806,719.1848723606099,8671.832472031087,3791.3008598154797,3359.1193164001625,10553.821772896219,2132.3263801867083,135.99293478090843,6877.678422743814,1089.8143697499333,1113.0475980786523
6685.749383372639,730.948786591038,54.749702549147614,3644.7771064038493,1167.6290125033045,2434.2195453887052,1316.3661215791756,476.91769738929634,1592.2586962031517,585.5899754080283,427.4349997509604,7161.424211919108,3715.9895161014338,4215.289899804618,7768.955377825683,2658.652458489595,232.66044279712966,4939.139301502164,240.05660769964183,27.403740806886788
1156.9530904002022,570.5605793527685,13.639610060661399,2295.794583434077,355.49370078729635,806.7845974814635,518.3421112511154,567.366365489032,4350.633412370825,771.6679111077948,263.2510900542004,5146.413660882583,2096.458119423282,7841.968129973308,221.01785870832376,6253.762507370533,39.31143155510369,1026.7824596901116,1600.7477862867995,269.5141464296362
3175.4386188353033,882.7154530421246,30.070332826020678,3551.770709498488,470.56236250912116,1568.1523647961499,873.7814017018287,358.70603349306344,2953.071619039609,535.0626699758332,520.2042344094095,6304.572812181734,2554.644049670736,7904.339512909026,1452.505505361935,7182.902459472663,80.96738450808346,2426.147816889113,985.2214286565497,627.6205860445137
1823.6689877064114,1587.9655155661167,77.29808060041843,6409.224612821011,1202.4475077666189,2911.9176954397526,1331.2685480346718,43.374082199444466,304.39919215357867,819.7955846278578,599.5455641990412,9863.01310333092,3869.202160000808,783.6500917167778,16569.7727114391,588.5293088533488,154.55849864243442,11018.06236307485,1582.0334750646955,947.4519388776808
4151.3177003998135,328.9841952264701,12.831098436582966,2108.58531189834,223.55865796039646,472.9904016466453,596.6095317912046,720.5822682803375,4306.167249673652,613.9446983778845,260.9849893801031,3150.105607545675,1509.336309948302,8035.694384043661,58.06544033461977,7193.1041497228625,56.430143641089,433.4008633848989,802.7083774469237,167.43300735956967
3799.3486478122254,943.1499720524553,58.55145936453662,5250.914017685433,1173.4765996363933,2993.2898287363732,1228.2086514793045,325.08788027448065,1156.3309372255071,562.1811373328202,342.601660622518,8386.981832455456,3469.163930634108,3277.735332025306,10776.346800655949,1773.2907397148608,162.4355691102933,6922.489785831906,723.4365981606194,34.0795399267195
7132.167373777083,403.3020424390654,18.745375324162413,2755.158779666006,260.5152190391266,1017.3651260274562,703.2911380988893,758.3648355392478,4037.8774252702883,617.42589678555,361.101341845765,3827.4935572492277,2879.0754501511933,6439.778292068413,226.8313434547217,7640.549635156519,155.57978647639442,745.1331002281966,108.87501609221508,74.18368221257867
3043.12095280584,914.438070461859,41.27277787574687,5747.320072406593,1030.2921335088163,2318.1697725881895,1195.0871777553575,441.60427885387674,1711.5372364529062,443.1941415381038,295.57235286064184,7345.320402034292,3183.4331317674323,3799.476352158117,7420.003663031885,4296.3344995336965,109.34141521520344,4455.689032406902,988.9257268404652,119.05289489274745
5126.535788446176,874.0628881349704,47.45304571454341,4481.552608643432,925.2999407260953,2042.9466386239706,1124.4031087980673,271.1171583577137,2867.8522997646546,513.9615735895848,575.3629035173481,7896.596737260945,3759.670816842098,4206.700844080329,8404.452399916332,4393.903746628261,225.8162904497345,4875.964941614886,403.9417342099192,250.16321907739243
5303.948311758394,957.742828423152,73.87955520314758,6211.5244577514295,1150.0082133209232,2962.680642509812,1440.6916835871023,34.916580157516286,199.08172428529804,895.6714918625399,842.1466528073657,9813.92762179265,4812.649104214106,769.4668523960887,15723.332189828576,418.1211675733468,326.0547773388461,10948.528251336398,292.2762803818048,1053.8103544386356
5462.773936051373,465.0849758210061,10.733561965432422,1976.48316675678,146.83089263188174,352.04774051816116,425.1562029026326,448.60076748844085,4426.547107643959,838.3593183463106,448.1819658336505,2804.8171092862776,1629.3868736689956,9541.256794132178,32.02596130028848,7801.837353657718,49.74799404982125,373.7599089472192,574.3538856984487,498.41743422634164
1050.569158050574,1628.3350190975425,42.70053627781414,5596.424682880844,1132.8179912721155,2762.4767629116204,1088.2828596851107,105.66443004597919,1379.1834597930372,634.4645153365274,478.3786014701317,8021.177236030311,4057.329008253879,2939.282612462805,11065.058262944442,2739.281577132105,93.58090806697551,7377.918677620162,1463.1616018959369,892.5878395573918
804.6684641829421,1113.052267521548,24.306942554679328,3687.0085588404527,545.6712417333962,1337.4371521611747,1064.728626137928,240.0404451104089,3187.215781785015,605.3727504323066,363.38477480659463,5156.357822181147,2327.066391165496,6978.121419151613,593.3020081737935,5833.583531255474,61.844341193976504,1909.0105685357848,1570.5466686645168,680.5949672453646
5782.55182518171,855.7488934036016,66.0363204980532,6320.309603879395,1117.9042635512717,2825.912149002312,1199.4006726218493,34.9700973292708,713.1121122163602,547.5513262579726,700.2252797029073,9165.823163450232,5131.235497460417,2317.250515046588,13988.432973547158,1382.2794870384585,210.84211519534765,7953.61475979924,709.2134951554001,1153.3352255294326
7394.6937630380335,680.8387396471719,54.65797246482579,6047.995862394938,1140.2028943521254,2033.2875673024066,1353.4859238536812,180.0635245297232,1029.131759544826,582.2978470915656,980.3605062796091,8228.345978520945,4163.948138036446,2993.774451619981,15480.124879726196,2023.972339140631,361.4135687985526,7737.35249467601,57.39245374787117,426.77835296731735
3765.459998707921,910.5971537888333,50.658970114489286,5087.413868730485,1075.7299189272721,2040.5784181117747,1078.5269406720263,67.99763997101783,1994.192475133956,609.5695597227348,612.127497572047,8069.568432392036,4031.2971826301396,4752.414964941928,8682.442475701118,2478.908633496432,131.76693234922422,5721.204947512806,1084.96118517305,1084.9292890926306
7296.881063275667,651.1799600262411,40.14411670635891,4523.194128002,806.0730877017039,2229.1704471345997,936.4759975509377,471.2110544899538,2919.498249324623,564.7935913579597,549.3855627551358,5446.301970658974,4853.986328268653,4804.964156162444,3341.893951953485,5493.855990042442,363.8368190452852,4255.169614364184,87.86867615848473,124.9183327572559
86.26560635779926,985.3411896918216,14.675282180360973,3329.1440619174336,275.1599731000448,710.3090932781323,654.2318661933571,193.4138131978557,4088.0721943056,695.5894956208065,294.6485692915152,5062.866238268786,1965.248737775342,8295.505644356323,189.21610003847405,6324.021451513445,47.70977887277219,795.6559446685584,1665.6814107943385,1080.923851379897
3088.567845560189,1325.7296412832475,76.20605702356403,6388.629097490865,1221.2986161740519,2999.435453788056,1443.5234052159822,160.12896052591742,233.1498956313633,675.323038033606,589.7439710914092,9762.72376686864,3670.518483377105,512.7030291563864,16591.83663938369,341.12284719433165,234.02854304026212,10376.712483948771,894.6636212866448,334.19799050713425
7597.094966314109,383.212002015524,8.682648222798466,1715.7663013178746,161.4985514476166,293.1290263519616,395.6150550771582,567.7001006417318,4362.880808186411,569.2167304433301,356.3440489879208,2770.387747097171,2041.4279733710669,8528.959534935115,24.745678371875552,7775.461800917678,95.7364857773104,297.543017777114,18.1800508345439,226.84948925271263
4026.72062632215,611.3565319523502,29.068502646792822,3401.3617852617613,538.1170703440937,1047.5410825230867,865.6219948228198,420.66816993794106,3731.9942116164502,553.6466929181329,532.0315165935172,5854.822113468683,3028.655720509691,6898.473662258567,1281.984142767257,7176.524814969253,110.88338180105964,2010.9314637521488,916.3187528006184,375.49654574652766
5410.151583697298,637.219970939943,32.97696302793232,4984.617242408971,567.6900935177164,1322.678456795216,952.5563138778947,345.9589107517901,2296.268751836404,784.6881543021028,583.3172526016983,4952.424078244073,3419.7736159266747,5928.440865095664,2378.189417669725,5369.3740033336935,123.29568312620745,3005.807334210229,585.6656018644716,343.4839338084137
7623.623821886637,550.5018100040149,40.671980756675296,4583.472434364526,1030.4781497372248,2165.674791499271,1169.4532221637005,80.22012910204995,1539.0155519985628,627.0030527457022,999.1521477519652,8672.9212188647,4611.009179097107,3029.725688963379,10381.821091063044,3014.954098582677,349.7123308519239,5354.222907773759,7.9788588554261795,944.568562802243
4286.239711837574,901.088648470598,61.20918533028121,6050.90037576912,1150.0057418421625,2936.2623041317347,1386.2923763478707,126.42087020227021,811.5361504362877,784.785239431549,600.8906169595163,7862.1931502607495,4180.055617380659,2106.3613853468587,15190.907625226067,1133.446686694347,205.1756513972916,11162.611863913991,525.0311455521213,655.3556546184427
886.4331539481766,747.8381446363749,17.110028350009447,2646.225715815707,354.38437702857726,711.5309647491223,746.9459182835893,207.71126465713962,3251.346248120019,676.0275822029033,481.1104595077831,4646.649466493067,2011.2338399887005,8551.547702599273,256.86932745789903,7355.375666171712,44.24376409041441,825.6842050769551,1571.251725295083,1068.580405716077
4109.9451595893925,170.62936718465642,3.5401434753090046,799.0176487623262,16.444062679512747,35.99038675791332,196.65433913757823,236.84636517628599,4497.056791729744,796.2025595516104,575.3759805478975,1233.7548356676548,649.8464936863099,9590.163975623409,0.24112869124494504,7965.1393466469,22.068151502250494,33.15883050524021,610.6373632102424,1149.6787816111266
2122.254490653392,1116.108198804224,53.734492618465225,5273.78438432169,905.2184138853216,2267.1471018712145,1184.7018834763953,249.96536018455856,1441.4629919874021,571.4516772123839,361.64176273059564,8567.405280818408,3052.429619877952,3759.3804743308,9843.394383217896,3895.4861833416358,136.46154767687258,5042.766948203609,1433.528164747153,243.0146107614944
5524.079631706231,731.5330559731732,37.647990218185946,4166.347570772326,832.8172581707038,1926.1957426768715,1220.878503063119,175.41670557079425,3084.1134472196345,493.69527462278734,698.2129996228739,5616.555713753767,3350.4565189494015,6201.907861541183,5546.922710923019,4948.241193521953,192.49805009842476,3753.855537832851,543.8717980902294,922.7485195414664
5420.38740140777,306.9676441892118,13.12155146857565,2232.686894654509,183.60891512071967,651.7197678763446,569.9717999749772,366.43086551558645,3870.424257247384,582.2570571899719,646.6452012466186,4489.545234260042,2197.7055725189616,8483.709466768603,95.84974528535622,7366.913188541321,115.42929881511287,564.3177785343868,375.0436262028522,790.6091285111693
6994.708151356839,496.66661387368964,30.019822354693694,3668.577026455509,544.1668765710582,1340.3975531207057,901.6999550930458,100.80629834750496,3027.4128514423073,575.1627670346679,995.2177825365325,6298.5702433303895,3543.221586527041,6548.778564491355,1682.3895365761512,5406.367657229896,182.67883947405707,2447.644959849753,85.59577777987566,1120.196377065583
5542.196226104918,571.3137908947349,35.782486313489144,5229.746554956336,651.9662104508877,2033.484086325625,1179.3966845584364,107.2707138214196,2918.469352539753,490.94772217805644,753.7035829791793,7183.837801111247,3271.144976110875,5054.338705945518,3034.7715694113845,5380.122520012274,222.7428318234827,3460.8630596845037,474.78315727526603,1087.277916936777
249.80781656255988,1755.9617659409885,74.91617451468447,5876.181678703196,1184.5113966338247,2896.291212421941,1396.9716914984203,47.368875403707705,523.8195596723062,632.0118022824773,498.246029332212,9532.744545239897,4091.503149027552,1552.2099196618885,14900.689451857474,1081.4443438481278,136.42558679636002,8389.492383427794,1632.6555598079394,1050.1701712057193
3500.745120247327,1052.7646446470717,77.50082549988551,6353.468362747177,1191.5485085079054,2958.953870439364,1430.3202062576831,101.58314141586192,366.10131621584486,968.0614412627873,662.7556669495914,9748.818979090443,4183.291563093086,831.663041383824,15386.564029066742,600.1106451953607,214.51606789532548,9946.864440089765,914.9904232699143,517.4163801774848
3886.7475842939034,858.1556889166139,39.26926458725005,5777.805704431899,647.7891839117922,1452.8528455411083,1023.6950543536854,485.0439749933,2444.7408700760957,578.2727658268825,291.37852475583287,6618.003899991527,3240.9462596085714,7646.408023840724,5190.3366444731155,4816.663020134458,118.13759886378948,3856.6986363298706,1111.2560170917814,81.56926580932341
3663.4957350275868,1073.8713179265758,80.81699448831944,6501.241257401363,1231.4576959986434,3046.5196462484632,1467.8311779387625,37.442034263981746,67.16783060270863,813.3867599322044,716.9795444841576,10015.573897392427,4165.322814520501,312.27637610845295,16809.146388001293,131.50864355034838,199.5582165181281,11682.357524598354,1096.2086590720558,954.1484626530963
3774.882748167148,1048.7156238909627,43.06700005557846,4385.9046929760825,983.519609670549,2685.716685282519,1352.4000109123633,74.26813805835197,1826.5641716544144,671.165422937346,699.5875824873572,8400.745352158683,3357.2155286863067,3836.6946028478274,8488.02360593493,3345.985165517262,190.6332547525585,5611.704831260001,980.0430573475148,1019.5020522963194
834.7078040719031,551.5061982371283,12.574787534680953,1947.878352741449,131.0554111193889,366.7829825899985,467.5389107695448,365.07461334858596,4129.353893679465,941.3773907209073,319.24353375590925,2595.201101341568,1648.5769549368815,8585.181752810358,50.27227912183034,7624.8423391458155,33.03082547632985,441.3268678912983,1599.4368645526356,564.6077630129217
5589.861465210305,298.27458944887786,8.746387714298969,1465.085892024216,84.09982044451273,269.9092007866958,366.74489905958154,830.0529759538028,4379.5741450192045,764.7727628125728,192.98283914220818,3034.362436680378,1661.8498284052246,9027.907785363077,14.608597052453787,7669.830947210214,59.905782817018874,205.78503792297195,422.91581367052015,48.34421121408501
5265.251186555982,629.9714117116782,23.735416128573057,3977.525137345386,603.1920700722893,1708.9999651915084,935.0107356316272,601.9457170428282,4250.348662132405,596.2386395064952,254.8747289784793,5796.084273935108,3371.236638121759,6381.836382013868,1357.6640797006849,7094.698579507203,140.7291316282304,1841.9612705990305,586.1529764977475,7.497068253151839
