dmsABC,fnr,ansB,frdABCD,icdA,sdhCDAB_b0725_sucABCD,aspA,yjdHG,arcA,narL,glpACB,focA_pflB,adhE,crp,araJ,gltA,nuoABCEFGHIJKLMN,yhdG_fis,aspV,dctA
1426.659797629663,533.6372274136571,133.24722030506953,87.37520238943794,1417.7502584813215,480.75367739273736,2434.49786990803,5762.953936371914,1825.8868072408566,816.2167185614028,3895.1635077003343,1148.3907662494196,1093.9809223935915,1136.8219911411932,554.1440681070676,1578.4324109167692,643.3128043960037,1207.3208162142,79.3399912933575,1323.7937331442988
91.09311026797216,12.889969737129814,50.19308851573314,161.89882636739003,2355.7596573964056,2147.576754291251,101.86847556758842,7492.387307914964,1.218088282440116,41.81391957429389,3860.572911686273,766.7984130514106,1898.305729976513,1717.0276541832916,626.1238696710659,2902.9441884268144,197.9916263875409,1722.959803553543,277.39043531927587,1126.9731605516192
1920.9453079541283,771.1806204743152,190.15346642017437,173.21364501055717,528.3038256805856,278.4489193380442,4579.6455059603995,7122.688079968284,3665.670764061927,166.5957202930731,4563.6296026663595,2193.6380112627608,1610.7254086831722,1553.0066783935786,620.1748536882347,1012.440095102505,148.69217643784162,2093.3332784385884,300.6605570695085,824.2410739075191
1784.362537354301,1514.63333116185,102.87716280240299,62.640980794775096,158.5979640739644,126.73395202839554,5270.155854227764,1221.5737052991851,7086.904078820335,2267.5071520347874,2807.445454642175,1140.1979339481834,1117.7168042872183,335.6640367053216,107.25344466858117,388.621274014903,483.9214710137728,3348.266109945125,2320.931521115271,428.6223427974636
1905.2290181066141,1902.6228730047128,104.70646016442396,66.45796414574671,109.74737291564765,107.05607941580575,5852.06009564425,1163.0003558275164,7288.401725130332,2192.914380880848,2509.5107197256866,1027.8379651716664,989.0962296092745,318.427880831855,56.402037761613094,299.69906357591566,368.2838749384773,4393.186042822673,2416.914635155924,563.0681462570949
253.05168392008443,79.57813804159248,60.16647760899032,50.91862423718477,2253.760091121379,1274.7831369270114,583.186926019622,4354.333589428889,38.614536403440226,1235.8061273209585,3419.1662907312066,541.6439095206855,698.1118796865088,710.1206343775281,316.61237903845137,2251.0856143420865,1679.4065118366186,708.4747320760042,14.223846517779544,1586.846698225088
1710.7091010481174,1341.6457015915316,84.54811975095772,49.71950441426088,256.0640230816391,121.91660092692142,5734.904663912064,555.7267744508997,5262.816473518541,2340.93216347574,2386.2718563684452,947.0031642953668,1522.5089784427335,174.32237975703887,32.62285336228225,267.2352347091168,496.1114253592157,4011.8895318767827,1544.3127551568612,426.1216676152931
330.3201623838421,148.27983650127413,54.88500644664832,26.5158771710153,2031.3940560135227,1187.8768574988871,1293.9708480862214,2129.2371918317176,160.03253805819998,1959.6950469614826,1884.336680409427,224.71734197574563,1077.002992155016,498.34185804632386,151.89476703782054,1646.285511992104,1804.1720589499173,2110.534589415457,568.7387562620416,1314.5916475095312
2226.935662976438,1596.624574725839,175.64025371597043,74.32461259204445,141.9201114819088,82.92529499701138,4392.543952909182,2895.4135368680345,5640.085972791421,1541.9227268957154,3885.173362196428,1798.4791209350005,51.364171921609476,704.3583782683701,281.93808288794514,533.3238124311824,320.83618435292436,40.189848184219386,0.0040048707393367106,632.601806410397
340.15370905669636,115.76924342426865,73.61240635715617,88.55313914595217,1890.911579297579,1871.7247449057284,702.425261737042,5202.2573034626475,64.82780617856467,892.5826242049558,4360.530641933568,568.2990726220493,1613.1923490293896,1120.4747404553518,531.0783229302938,2063.415192871773,833.3594063180534,2491.370105897821,556.776893088538,1446.1322432735058
222.8089795129581,91.25677920955994,72.0485490413807,75.18712949607671,2053.4023400261053,1076.1851636976014,613.9686536121562,4164.352910601782,43.08788194717519,793.5295379066098,3912.678327145741,514.7761749692257,148.68947885835888,1056.6777856206563,558.0684172720577,2766.090050149837,1094.582354607856,84.10784609416876,0.02271787756455901,1120.28677852272
2581.000220333108,1301.0833109051966,249.2724225737149,190.9602347686692,108.6096960498435,149.33533508792627,5869.690997583863,6684.490175249894,7104.588206209574,234.71082070098544,3831.712416712405,2185.5482176314435,2667.1511317942795,1655.5776653515586,620.1870242069975,814.3134401704751,94.31301861853755,4563.498851412742,2584.436926541474,654.3545934127499
1965.9153466369528,2081.5225901776967,148.8895933843301,58.900643075774575,5.176597752013368,73.1474639926566,6141.999296868106,1028.2266669385594,7921.846090615487,2353.350414889796,2733.6391112834867,1122.6422529126808,957.5019144285139,179.1490804301643,36.81349155481203,207.51818258969453,278.5744622975094,3010.088593735816,999.141933067337,370.48346050110587
2408.8917350343186,1303.8501172665751,260.34646278475236,189.74954072157547,248.72279435487926,152.50169754051163,5314.562669608991,7038.331847443832,5386.304389624404,178.3530324629107,4363.4695866021775,2052.875708616113,786.2956591751587,1668.6528168084228,616.6791929905145,1013.4154034760612,92.1305379975894,582.2484654234951,8.959934217015972,571.2628013049938
1679.611645727021,1050.3364455813416,203.27320308605286,248.1149091680617,564.0276702782239,324.32971626427366,5239.752438297933,6874.973401987281,4578.594284780344,93.24213897207291,4094.722225479409,1815.6436805807682,2476.4519294911997,1664.9297168009884,619.2715762720909,1396.8020698675687,91.83056382840155,4462.863882832367,2397.469650476577,616.9965429702918
1543.0303501464941,876.8413809306257,144.66230120370008,140.3603975875892,586.6607892536223,292.1204217400013,3613.308747877399,5952.737058794663,3922.993103735415,710.9714358380754,3614.6047255482745,1167.8292047536495,1208.484596364961,1341.4630233696996,605.5802553056387,1279.8350584666634,420.35654533295866,898.4053406551451,42.490750429186846,879.7116925660154
1302.391533393616,715.8314294582091,177.3297217927459,114.50285004118513,951.1692525301006,608.5318199229596,3175.8959317185663,4394.866413074039,2400.281816804229,903.8636459139802,5109.829694721886,1390.7137718455633,1813.659869661408,1076.6452296481773,416.6886407371127,1561.5182591930802,495.7304172072644,2327.7141317596183,730.9322359688119,942.5596636731456
2231.606651334453,1431.4550356691327,194.46792006747998,83.22959393856252,283.94052526478237,107.2573549203702,5236.187417975853,1900.7222106472034,5530.332150677461,1963.9919179449585,4360.067471401936,1241.8481487641493,1406.3849444824536,589.6208877521486,222.63594377669503,648.8861204356523,429.589375933992,4084.4605636053084,1891.7981190825933,812.5938886719723
1818.198281738896,1126.4707131543805,45.49315369259323,33.734509315942674,378.90144956039336,36.29100390434135,4482.24445951633,166.9876242661992,4922.579180302453,2655.3243127059823,2270.259639641289,690.6692809156975,347.3901945865477,31.10028094036207,0.8509071218244378,66.732346457678,646.6349649992401,454.92664193837686,4.4710030335642745,186.12492059655887
66.87537020754196,16.257749422066528,56.552832287986746,58.808588812580474,2349.577356824983,2780.3287819502398,126.46949343040359,5024.953471229076,1.1534557469735964,1171.8295893705956,3665.7028626786073,460.09185586661386,2057.2623960264805,1393.437657638801,584.2309397567357,2658.8552015077635,1280.0008053387176,3849.8047249905017,1993.031789570749,1311.5828517817988
2359.526840377414,2050.496356459702,80.34593411938474,68.60532000305993,19.82290643276505,20.532818678772077,6074.887125122666,444.0675555109436,7783.1551369632,2544.683567947067,1924.7566086809327,1218.9141086379816,159.3996461532279,77.5884424161193,8.156484962622551,138.99482137445193,358.47803996298205,179.62017113838903,0.24084503371232174,334.5954438903933
1716.2944567756922,827.3971455531737,140.0287005172091,41.831614994895794,663.8121755081122,250.21821490420794,3376.588703557129,2275.4072678025127,2641.13335309224,1859.8060270100987,2714.110588841208,1136.8139564874166,968.8955998482044,671.2927997252386,262.27055966764567,966.1516351549593,665.2453840426374,1893.0001067664941,239.82129949829067,757.2544308716182
456.3670727712764,228.23425823867646,73.75092041774441,29.362417171289234,1682.8368923690757,1411.9744379212664,1278.8804085605714,1784.0707771966129,189.8503801630373,2360.767859076975,2552.0093315016743,307.56760477168564,1059.4802104068808,414.78614768885575,130.69606535377426,1408.2490000438302,1767.8998656420554,2016.558974737252,268.98912880854766,930.4419433680575
977.2946476853567,331.97553005348163,131.4409821619704,100.59923751297129,1298.0610926976574,1173.4358186331935,1647.2770262002412,5502.970603968554,605.5930920126682,720.7189461759482,4539.585057869871,846.3116557666922,928.4621084541458,1335.7730327503189,582.4836582578519,2409.612542150601,756.8307676122386,950.6496302664683,66.65178635380937,923.0621982132733
2227.2904540318914,1506.6413852346286,222.1838692670248,145.57162250324154,344.3431811553353,168.13355062592956,5098.855286311421,4645.707612295391,4670.599232028972,757.3385588400361,3298.7034335396647,1660.9593897547115,1463.603765290013,1395.3920315832129,555.6072295548087,1057.4197639646534,301.96761736458893,2624.570292544221,635.3196557331632,654.4035461175816
937.2345313113652,406.1069812430529,43.73256626506062,21.671414877312642,1291.6955473279202,174.1245389389661,1667.265590566474,150.95254185474002,860.1503356171321,2666.4555303473044,1768.0942813967392,306.0628139432122,464.71053550474284,50.41064292922492,1.809700808725338,186.95699877663867,1404.3573000182578,722.875484173878,17.282140488039712,323.9502124868642
1824.824580359906,1898.6429307184421,183.4842473093533,67.92573774960063,24.59965867799565,121.39483874215931,6004.889712716053,2252.7704064345385,7243.024611784726,1439.24282280484,2909.327975229185,1509.7353144491615,1735.8823248145734,755.7253506112836,367.27993967878257,506.6658738308272,267.7900317970682,4235.775451681596,2231.887572113954,507.7672094491973
1746.3984597994515,957.362445846961,159.9825157251839,58.88947101358876,425.9622635952736,243.4611786333258,4144.907146923279,2539.1349507216064,4005.5443619589564,1645.2262875174881,3185.903415062506,987.3303841397948,1366.990771382944,705.6204046161688,214.90704042020863,949.6931583414827,744.2674039890842,4304.502398148442,2412.1990934897285,772.8216878412841
2226.179358464265,1683.623355814446,226.41099761706838,212.6461384186438,106.45494605066904,161.27244037281375,5817.580956491098,5553.765154847712,6691.067926559791,483.75878070890303,2940.4603033140997,1697.8776370875464,2160.491191659339,1615.6942872871844,544.3786391307124,824.3428681659383,161.85068534088157,2343.464232772411,795.7609283174112,710.0095117385316
1461.0671566512124,727.5603271463425,220.4610987895392,204.6055073380608,603.140145671281,429.45049541072325,4829.98389953344,7251.907999635949,2696.9466478716813,147.26348969556298,4728.281957009179,1754.0454085912866,2153.278617167008,1695.6838313258984,623.0039739692255,1507.567057410533,132.50007133271606,4042.6653428428526,2177.4278811917784,899.7320249308209
927.3718869127733,693.2763555696199,80.18552647779983,62.16626076401848,791.7988322584372,454.45011104692514,3207.6173420470336,2406.675328058017,2099.460645976058,2120.1344897227355,3475.836800252521,889.8709816395196,1394.1458053117663,484.55555644252655,240.05250759981357,957.3861887765904,980.7625170615613,3902.0166444450897,1885.1567555566626,1117.4626540908266
1714.6146171269445,1502.9727710449358,135.80528741087008,98.65729206205955,133.34399444066716,83.56664812442881,4687.171168832931,2882.6698777016277,6350.618736504761,1788.5447752459174,4423.834673574584,1244.3733590754505,734.3580982625609,795.5648218995009,227.06504384298583,776.0705796128876,290.10294372136264,750.6585683120517,24.697738943373885,611.9823857594686
2524.8697329178203,1461.5405359383435,244.38599102570805,228.14775712273308,129.37158096475963,128.17196334720146,5836.140062679926,6677.377499569409,6819.517252755709,130.58461479398142,3322.7401793621025,1995.6748035270448,2060.6331255860346,1678.5663644124775,620.1068716690041,905.1392226430916,41.722145819574344,3412.337429057579,1651.5960980559867,530.7931741443289
1549.6456608918804,1156.5476699292915,177.21979420699918,85.79646446672692,357.2873318314282,180.16393578697392,3483.4458861543812,2888.990268379533,5810.5197238177425,1288.4161255971258,3550.7011030967333,1047.343153459625,670.6766345668133,886.3047819180405,324.6635885025775,870.4287897484363,441.2519208987976,1186.7294253761115,63.6341655278264,634.9707147786618
1589.8372255957934,680.702327098703,203.09668078296247,185.77116323545243,681.00977085332,534.8521151781671,3434.2555648942275,7029.957564015542,2335.505710593417,275.308721366947,5011.417259399511,1444.3655412783944,2233.064361262848,1638.3973715734185,617.662950447847,1590.490904497523,278.07050987661,3194.657423886824,1344.3552347717775,828.8086064328077
2252.2506460668133,975.5318943574382,256.9594758470428,203.5519301991566,440.4705372312352,331.288144996151,4697.44847426515,7142.520619593476,5272.5331919385135,154.46017662928136,4341.254515909266,1873.5711543972006,2077.463337049458,1454.812991074292,593.8229417956187,989.7352682944327,124.406616707081,2689.172834819357,569.7489975576132,626.5388925670521
2246.3001111130006,1747.7886278898068,177.32993056456303,109.54803268541859,128.42339483877277,137.67267415161598,5115.121297344902,5438.92239472878,5820.945740169758,811.9701316027598,3792.2072660039507,1535.3569728117238,1737.0136622991474,1227.242440884561,435.3886878241042,995.5336531537288,237.4396997035945,3010.0879027012343,960.3855167999147,774.8008636234372
2186.2622958760912,1256.5883049779015,196.1827572271484,146.32296881608974,303.9551298760005,208.26732590715682,5121.905863336016,6879.5721810329405,4771.514290748238,749.7247105061612,5611.511812598101,1929.9409216145957,1604.7910475033746,1168.4137637018864,443.98995437896485,853.5674521407104,247.6864913055793,2444.2521959548944,683.3840529387255,766.0851946414467
2006.1259381976724,1979.367401851523,153.19578769318522,87.29857677214926,122.7872716779722,137.83684340180497,5935.736044777766,2207.571225930474,6565.797738656598,1744.8519181831455,2791.332976632287,1354.7478574798174,1210.442247873571,519.4884900398629,264.0860988235181,632.9420879522163,367.43494248101763,3852.0292526281924,941.0682415350453,550.6336820549816
69.55987393980017,31.431566434821416,14.37926878326552,10.4854432473376,2336.9393454337264,1733.9201343241236,249.9429244435302,754.1052536385878,5.5290667452120426,2361.8729419684114,1199.7534356583271,85.59482245580277,1141.432213702806,208.0243981631017,28.4163281476924,643.3722879297184,2116.4926300809493,3881.980870669563,1605.126289898706,856.0324121841519
2188.410198193529,1543.3478047315414,119.43103041932241,82.05114965145121,113.32409639069748,59.20768301374093,4652.679355575069,2042.9477428595187,5869.700206275434,2064.295047967936,2770.854991576712,943.7429919400473,428.6723068999688,473.52156011940656,154.98421323709596,571.275673104125,558.0220377974591,642.3305345378769,9.768754445867794,532.5979094368208
2129.113361283727,1570.2966941319269,105.66743407902788,50.05378793809193,248.95210309228202,105.38996441400835,5714.9749032644395,958.6091664536183,6530.311930582843,2154.1369369084664,2360.026626996839,886.3090908685695,904.1852992401546,210.86285824225547,49.25083857035643,322.6380806208406,543.1885598711929,2105.9663916044856,374.8533300239376,552.0343155163166
777.2657511635789,297.8961818174537,113.45639791155756,86.6635372999852,1514.390897414901,738.3592065031308,2223.0427190581663,6946.848842302436,693.8164873900317,742.5404600379244,4688.567596453868,794.4376122238126,673.1674974733495,1397.8738425701688,569.6039901185466,2623.797453286102,641.1512016235023,455.7916628392445,4.353087321167786,1101.6486296795
2408.5930598467307,1524.3978906615428,245.18318277123004,268.15201369732904,212.05818291517932,177.08013399343776,4132.74760824707,7061.372050128747,5466.82941174852,174.30563409958145,4983.485595106255,2380.15887815109,2680.8148371099223,1536.7057829702187,580.3482590436993,847.9824068667787,92.2778843364332,3310.3720191276043,1777.4879768528351,537.9587750486271
2407.167946678344,2042.7904243171179,230.9999165635036,160.22744680816209,24.89836163197357,68.61303863167974,6073.1406635777685,4959.569712522168,7776.2920254181445,798.6834552031155,2998.8396934709885,2134.1768462240166,845.9829855967872,1255.4020198879334,582.8704314160377,705.9075249936284,190.72878889181348,733.2597191558632,11.75376948721208,441.854738793984
1990.3696681791614,1841.1174132305825,154.73508412862563,67.63698593106618,105.43004303462557,54.09997355518093,5905.631525611894,1980.0480809754972,7288.361503628771,1989.952329183898,3213.486886719228,987.3459865807221,90.60185370893684,496.1260070944059,154.2022951645881,402.9565192501799,334.3752629801769,45.130013232298424,0.008359853696083063,567.3077809790227
2323.6615097295958,1617.243621488059,150.9822310763728,71.48800371152886,54.939575240146866,62.61611232176342,6011.8154143554075,2161.007402690376,7282.977749663399,1920.0105987139773,3575.953762404436,1165.2687058973245,923.5956749886617,496.28394753158204,195.61230858339317,468.46681691644653,292.30471297509536,1547.498531238217,154.05386098278518,586.6322291088534
2499.238286587841,1794.7937672245505,263.53209006131635,257.33643889602047,199.0720042874708,191.5293621921447,5773.140198912544,7500.872514171129,5608.880507415212,24.393530345097524,3727.1972552475268,2350.8866700257863,2314.549832189546,1731.9633152015533,627.8204001641152,881.9619503474057,24.882853752236546,3010.0892658991247,1258.2975459197405,495.9536575694758
1655.917213786558,797.7853961414081,152.98908207795853,65.95208314635431,900.3774484750585,408.5287653803707,2962.671406977515,3289.8815432678057,3185.295114004868,1500.3465852025213,3114.042448129332,1132.373401445414,1519.042130501599,626.4621259380264,320.2560874328166,1155.034031403489,679.974738098683,3438.0254310287864,1753.6432720396842,912.7924340795572
1983.6637005428452,2100.9408922127104,164.21140741226563,84.68426784499994,0.3992826127677171,65.52539611174214,6162.616064238516,1539.7125751161768,7961.874054536507,1947.5369327497322,2562.1997826522697,1073.150249539827,1045.676338110472,402.6157516369858,107.95667141776316,382.3476747063065,339.536736467231,1716.5671879583947,141.7651586256241,548.0142699727406
2360.941034924991,1657.8840258165094,221.4164598655167,213.52490758634872,151.85099344903784,206.4405199118193,5140.772570978246,7029.1397708143995,7190.869153939094,275.5973110700213,4055.5053586071467,1690.4496527180484,1836.250907816828,1226.266536029102,482.82734402462637,783.6814045472056,98.25342620963828,2249.535001899025,759.1522781081006,644.2418498360943
136.90038958077454,82.78621483469297,30.076662771668488,20.621562566558627,1972.367876166321,820.0102132690163,713.685775263992,1488.0821096795078,41.893230290471,2354.4871609852194,2034.5964772230504,174.39616333224757,277.5394238672206,295.12184314012814,98.28138116126028,1340.64684231613,1855.2186356018549,350.94632605554693,1.357939983786167,1277.0109868258555
1626.135252665221,1367.1844344235471,171.59344772894548,71.21087715430195,221.99144835081088,144.3618204017491,5738.312530188916,2106.3177922418554,7535.603411299731,2075.8870340659937,2554.878040677699,1493.784341900523,1127.5721520748427,446.5811117478334,205.89450899461622,481.5520272349977,464.2132690076251,3665.490187542658,1960.8578331848291,723.5544056098261
930.2554915099913,314.9423993101456,104.27278275990585,132.27270160707195,1377.431079335043,647.2215376631979,2027.8054359019904,5843.389777440681,679.7412066560975,641.1657706156261,3892.0251839211714,987.685789523593,349.1107607823398,1398.942294154789,585.1303551191488,1894.5444448980045,840.226083031788,218.21540712227886,0.6033317337250254,1213.7264437760773
475.11121940894884,257.77753715396665,83.5277819104256,47.554675999495245,1760.0543131857144,1571.1337861278855,1449.4335129322428,3137.9721769927733,422.3543425979794,1606.8225241509765,3870.922747291175,489.0491007846584,1450.508203532151,602.5913366805512,311.04054416501117,1545.120606519293,1397.7272935495887,4032.4549594937744,1835.6969207882448,1061.747792596862
421.36141059197786,159.95517465435566,24.83502134317961,10.854322578177669,1994.5107792122005,258.9391964410307,1434.0542085109107,115.1268495713846,237.4869743188299,2653.3481040892875,851.0305351396696,177.37209185448822,282.22245965165524,28.21780850447837,0.8213274650430828,193.93950780927028,2081.4593693129873,447.1302203043245,5.100111430443866,333.3194543967589
537.306460026815,143.58904348324904,96.12861189763541,107.49631951653669,2216.579336917654,2442.001005893253,1155.5787828787352,6396.215949082282,118.05198868109079,219.98248629119539,3649.3810943337357,703.4397974204411,2712.006531898191,1675.881018757486,614.2886195037561,2745.6140174261277,573.3023747535433,3342.981326548179,1801.0505149275634,1211.8467505787712
1339.3730143601904,660.8095089784467,82.06359564714398,58.48541917722494,904.5858186519856,273.4749347419303,3212.9176459612536,1114.5678815093413,2143.1144350443665,2042.5376534597306,2535.503427059517,500.8632589515032,1040.5173864258486,266.9034887297632,54.101223967972686,610.2940998827365,1149.505707779956,2274.837717099404,838.7258959190456,877.5311284370117
1492.7753299695307,1060.947605816268,149.18746980869471,113.39985105502794,423.97341555485,232.2675964902882,4007.467096527475,4906.519186356715,3574.867341742144,975.5188763845239,3884.459440900444,1272.3761954154295,678.5822145553905,1151.581566409534,494.0110519507804,1329.2901382620305,422.79012406931145,682.9263101725746,12.220583090311072,820.1769942230133
1174.4853006192363,450.97064361935367,138.16650971154675,128.87407963551044,1535.0038922848394,631.3629560273815,2281.112793108023,5314.378675529558,1180.6144702509146,711.8159374887523,5041.508945169784,1153.8328461911626,1549.3056030075884,1470.6858884016794,528.8132697054651,2460.4864578040024,838.5664750091311,1578.7962150246985,370.47358858487416,1208.554230891145
2104.970089921438,1068.7642264215856,190.39954013384136,142.7500747043079,482.38301618620653,249.7860532431192,4460.299188589145,5321.3753838902085,3981.0050221954016,768.4137131074423,4172.543248803131,1803.639814101309,1966.8587435191992,1335.0138293764235,559.8521198384793,1210.9103279010264,326.758805252976,4172.151675479715,1824.241184907355,718.3302908461626
2602.7724120504267,1931.967659964844,253.72835754063155,200.9712575712167,24.640911709378447,153.80515784744603,5985.153704712031,6173.79611103698,7774.8477026307955,331.8679575471897,3534.799950051841,2374.091141661918,2143.395781963709,1343.9168614896055,523.402693560802,916.2510345102867,107.91413173123263,4566.873079263346,2551.9977272586443,631.7395653575156
25.74174851207168,6.379690907979244,21.417921066932088,14.994075058194307,2370.710909323728,1635.7088386549124,55.212239304096975,1839.7534409391315,0.28756694318318105,1756.8076813701398,1226.2721320825403,137.99819441682294,1110.2980096649744,443.9169167310141,141.7399879654379,1397.6679181786722,1902.253709972784,3300.412995603099,1076.870075653757,1569.8977863527273
1647.8447522585877,1091.9086755977992,142.67837052158026,67.37672590023314,471.5522723824605,195.46575270834984,3503.0476807152722,1451.517479898428,5439.787784524423,2091.2655969104035,3010.004461089482,902.3440430108743,981.6819758517923,492.2369377111992,122.5421963488133,528.2643926152633,714.2065996470852,1840.110118049933,445.4565600395922,575.6344856811302
1922.5853863609414,1953.514078942721,153.8342095923589,100.85899427516381,42.65889234401193,69.27905326271761,5624.3272968283,4314.113226076161,7497.779616176759,1880.1380620419845,3436.690235837498,1649.4753904560132,401.7088581884304,833.1890279027812,427.2234330556414,563.7554215080216,312.53512399531036,527.2354232860321,4.209057341657822,651.2640376751325
560.3498789188652,179.69025060052707,64.76152844256092,121.38345416212174,1929.8164351134242,2123.790915466228,1027.9658223601878,6744.943229174619,145.99475569701914,317.1911208886356,4907.415851452656,674.7683506306745,2167.9131958471926,1613.0585115291155,604.3931421997884,2390.986487466921,652.9840220128679,2644.5668863017986,783.1333603468898,1130.9511063048956
1526.253140015588,1161.002281735659,215.8308281508727,133.1615681438035,289.1735487588521,161.675227875897,5693.604915592397,4385.852297322931,4834.37118058454,1542.6639298135271,3762.210591668308,1736.2696401678825,1626.4164767130012,666.2057801635773,293.90296305846744,619.3735286177567,417.14646814174034,4384.624900593784,2125.846193642111,702.2976590605183
2273.3036786299385,1474.5920592958755,211.04949368365382,209.44840872947654,256.1865626598225,116.50394241078341,4906.516977597785,5831.3693322469,5972.3386203676855,619.7637826154198,4224.478938214341,1634.8730512104635,981.4877439831412,1376.2302990385174,594.6215474998314,908.6338053445004,185.36561926752782,782.1321551587716,24.60149212129641,637.46569447506
1005.7917123084128,504.8914336075678,117.04266799832924,66.20602827416431,1074.6436349659198,849.2948168879242,2899.1646184529877,4646.164890779392,991.3668404125804,1224.739369821,4206.9479583143175,608.6287035748024,1686.907304842103,917.7639562889583,369.82447692841714,1752.3317118212603,1030.3796123396492,2634.889774297601,659.0068981535424,1489.8189767247063
723.6985543418599,454.4264200411538,79.71615802433024,37.542357706534546,1799.2188999819266,345.4220675013192,2108.9977838748227,1220.6362307081013,1091.0329832207726,2454.836772004076,2574.161143840101,600.1447368111758,424.29209790670876,300.2405820025187,62.66478726717418,836.6371224747429,1129.4838228893825,522.2586892322919,4.862954152352671,979.7201486659172
2281.084398397757,1984.2316204939536,244.8967066184476,118.53489475492586,130.42475928679622,122.14060449413843,5886.396720717935,5016.886991631679,6813.507533044058,718.8906678387814,3445.960216170969,1807.924379877289,1481.1046585206657,1136.7425005692285,562.0637896470233,826.0279974389135,196.20378408325882,4438.68387483306,1893.5076705400174,506.58066967916017
2022.6420929553794,1339.541462845612,180.52402295759214,131.9645104447319,235.43738829813148,71.59619435875845,5049.901487698426,3414.592705703202,6604.531373764962,1404.940216822229,4333.174553379255,1816.9670277209696,168.6786822253764,1042.4464128232269,451.26714892864715,806.0536528680025,334.20622966032636,171.41200844933925,0.20864759124855686,570.0149805165416
1568.3441337473869,1055.2653888914974,101.86147544104207,70.60907852987822,372.00842189096085,151.6820280000481,4815.534074280609,1166.3467841958493,4740.487918238085,2401.3740949670832,2687.6456593796984,984.9481010732313,1152.4157728964633,223.10629118563088,45.328716456923196,474.318654642315,610.2520440019248,4226.02217374424,2203.427804285749,611.1562453432157
371.51656685628564,248.8609870547604,22.03994175019572,17.525111998952795,1630.2862085050228,724.3357826332933,1781.1580947108537,162.77820325094888,351.78312090127883,2632.481882826525,1433.6505415972574,225.92716422520667,1114.2285028104068,40.716326737892,1.9944763072248932,255.5566780968324,1785.5405143526846,3056.2676107657635,863.6759865053219,422.5775780997618
1130.6341635245426,538.2323274144097,123.70445663178468,64.3378721421766,1267.4356881682688,832.9278558837079,3062.5685177953656,2861.126204314395,1039.3286349290572,1630.991205119557,3743.9401829050335,721.2539047692395,1364.5939292746718,617.6631610170209,340.712437422964,1507.6006524914014,1059.4031595212773,3273.019251105111,1302.2107454111747,1205.0575451307848
1748.1372364544063,1367.1836251038342,224.56637140684936,173.84738926840137,218.189152748803,161.78063299536012,4490.081623121931,6483.947428229321,4427.538592203317,517.6529490567483,3126.4099970325433,1987.5982376846066,2184.451677268736,1665.771708729841,588.4247051877983,836.9406025373307,228.05462998409826,2573.699154973205,765.0677466988118,646.7731828530358
2411.6646099766963,1847.839969457492,199.34049768710418,95.53143015454502,59.1049693411721,75.53247972826216,5971.699566987671,3154.6112813616674,7396.8160397351485,1341.3097310480125,3081.659594432043,1419.0210205169808,616.3974504825309,905.4354780715613,476.07608962532487,736.209428859258,296.3168291256815,880.7709905386106,30.68685650363912,619.4234551238452
1064.5019540031813,833.6218265292259,118.72247854501256,75.03891422600645,838.8499833759493,259.8696467874832,3570.33503605762,2910.03472609148,3260.421511733029,2225.4401593517146,2853.2290416833207,927.1245906772856,840.2604714252541,570.4142926236403,167.66325186098481,827.3316076847939,794.9766270861733,1049.8384777179192,40.665156685349615,724.1687136928847
1618.3194489877872,1482.7151488192915,181.1520260791191,75.10524728156334,132.91579900977976,110.64161596209652,5646.965514307452,3659.063386772631,6033.119624806438,1528.7163521551754,2391.7345874072284,1288.9827960793593,1130.4453495449266,687.2991939119081,258.6586428253686,528.1994442944224,357.1005895275926,3733.066010969789,1764.8150339718509,881.9089941385533
2459.4535041354325,2050.6998681583714,140.65172949786898,64.34545756469726,11.86700196922858,60.53256512923141,6089.837342829372,1666.5117580854605,7873.941999972941,2132.6632843808648,2964.6101032751476,1337.0661139680867,1341.6420405797771,335.50116344504914,73.48106651597114,212.93362010129925,291.01667004535364,3800.805718505413,1719.5046841313242,629.6617438308255
1099.5980126804006,529.5439942336508,135.5495399550857,117.48770732936909,1124.031526146536,698.9289330099966,2919.5411893264977,5517.427307076008,1447.9110373095882,785.9504754858873,4023.882311295392,1002.129520091521,2069.1017273135208,1092.7041921307557,408.1416570117968,1931.7596104990562,647.5939843097027,3188.9766614420564,1689.6703883168866,937.820724609899
624.8863859973377,395.7349301448192,28.17542638495718,18.841909339846087,1073.3099418855645,696.4440909033285,2732.5616500501333,31.308682035555467,822.7759364796605,2707.293844860707,1495.240038769956,361.1056815074215,770.4241275284347,6.623950767645201,0.05256751054685832,74.30685659267867,1230.1511977616685,4553.395900460003,2593.3439263740274,206.01181470117055
146.7427038085905,71.27212340179744,44.269563517508004,49.418592482885316,2218.847390373019,1442.7406686401505,311.7528949151865,4428.056340626533,26.06995883271593,1766.2788039829238,2428.4494381681925,255.6243994204979,791.5406578409865,480.9319858463971,258.24765021696487,2014.0285064813086,1697.3366382174145,1269.6697026550646,100.439613018202,1783.5493098081436
1090.549471518898,647.8067453465222,38.09643999513125,33.00666319082,658.8674172126474,50.34070137552453,4213.589594836097,124.58135844720682,2686.9429751346083,2684.8033198138337,2072.554781001386,553.3513906936347,253.41038976693542,23.437702175580764,0.7104431293881647,116.06465984832815,890.4558030098117,369.2094903043187,2.070619252876633,235.50300833350727
