rcsA,ftsQAZ,wza_wzb_b2060_wcaA_wcaB,nlpD_rpoS,nhaA,osmC,dps,acs,crp,galS,cirA,dcuB_fumB,GalR,focA_pflB,epd_pgk,nagBACD,glpTQ,galETKM,tsx,gntKU
15259.848396438445,2886.7817209113355,28.349317207234936,11080.434427816921,1467.3227091410315,5526.282862050972,4437.499604735655,452.2575528125402,933.7093263376573,322.3258549871521,143.1493004033715,2854.037943315885,562.5475200368531,8398.135941020311,2146.281202970376,604.3081992777908,172.6443059963527,375.10465091883697,2497.126817338036,194.21644030952027
1123.0054419982237,873.4098810874926,0.35868524087000325,4776.184187378122,594.7734528349947,3136.5137494223272,435.7947597811966,827.7871744256889,5175.742463880138,477.90568697342087,1154.9141081462724,120.0559787955242,3305.6551155986626,20509.303426428916,24319.313397814527,1571.8047192423278,2538.4568753591416,961.874949066849,5732.593822358896,2890.300797614393
8926.71783819602,1920.1410652011584,11.351660874682144,5657.720404057711,656.437590945962,4724.895350394637,736.1024639464782,619.6127853778977,2803.9309204951564,522.6482357561274,726.8197017135521,1692.8287443324384,1927.0739423368173,18358.404100348835,13903.966763774859,1552.2220052585878,1228.1655072075764,645.0507740598788,4815.288073708701,1535.4634738508944
5016.161601884988,1249.353953169554,6.1075620436832025,8064.685873611243,1146.3663066122995,4573.1137974181875,2355.049974841149,999.3142363915357,4355.241403982669,380.21446310752543,999.7033450942357,709.9203350940019,3144.5186060718834,19131.810228859733,19766.846761469085,1527.0860606086967,1682.3335121708387,839.0448137392523,5415.11918871171,2254.686514941843
13553.771648667323,2276.542787389974,23.6312488801859,7658.566734296856,987.7355878031503,4313.268931915291,1599.9988686199436,695.2378105618733,2737.336748207916,462.6638899849972,406.22034603554937,1439.2351392688333,1008.2121399822555,14711.63310549064,11310.495141075584,963.6322440762677,839.3509358702089,773.4120342971328,4195.3300319951395,1162.3700402430195
6254.871815144729,1193.7639422298462,7.935666788842496,3768.865374981329,362.10849824519835,2328.666871020102,85.75691022883859,650.5782914886095,3282.792914783216,420.2699025873114,803.6961385377828,968.0111436203982,3041.9029719481914,19494.12963305035,12855.981902241972,1021.6130742371972,1559.6530886245685,854.1842463425612,5509.996681468004,1689.8151211088295
3993.778177911249,802.652764098218,3.0151491996748607,2158.567144037032,149.58423145538634,484.89237542367624,8.586006696641157,576.7349359146876,4778.315557029652,363.5411915263273,1117.9437040957182,242.6478923099854,3008.57741723141,20353.319650048856,24534.307047456157,1183.5403179990105,2356.299336411092,1341.7608093539855,5590.373079133045,2560.657230929533
4281.16496575438,1314.0923046529665,6.508180272450573,5404.6095343306315,591.3495214708822,4147.424760105917,959.9161625398133,726.7674242624341,4683.308689764814,456.31085857546236,1103.7192958872138,332.895140017988,2436.2776398511755,19683.348018797067,20896.3189767042,1401.2906818314466,2037.0834054402887,1076.8292378413237,5365.136510762309,2382.5378156389484
4768.222365264662,1225.51771198644,7.700406131537683,6866.599574667824,599.5436855132268,4013.2576091697138,484.7212032329328,631.4925771313743,3557.412271112673,422.882242928254,1059.4660574289258,561.0218362624144,2625.226282124707,17802.825143277594,22760.778699604594,1262.8005327846047,1981.012742026584,780.3688144688824,4833.421874289942,2020.2223294911091
10602.456190444831,2303.0317535157674,19.048366161529664,7501.92288479383,926.5856095020399,4994.339522748012,1795.9575293972996,613.8348286527057,1495.764536522246,521.0225375529304,410.2460205435551,1968.7816370197727,1076.0304450290728,12293.880145931937,5162.179837501189,1241.6753496723065,597.517044986802,693.5099907368817,3633.279809126522,854.8132100388412
4516.726336320071,1784.539909974879,5.51599660976294,7496.160634769469,639.1228636648817,4266.891687599792,790.6428704318912,570.647727235663,3703.415591890359,512.874465142375,1002.2521688740944,565.1668051348972,3108.1730395235754,17574.590110793575,20300.696613047312,1358.4383065095099,2408.371624794528,980.1706832532055,5474.4377903496525,2326.2264592984
18638.70150476863,2255.139996138161,30.444368478541275,2481.3837989105346,179.9130133965028,703.949690373868,13.286894403271761,85.4737019778362,4.106215530830309,106.89344758268128,0.002302459524687513,2986.0100053313977,2.5754749238333825,56.80608912656418,0.056070865346199684,48.750045164901145,0.004165073671073342,38.201181027031865,18.24778326229889,0.005545771762214202
8185.910417351877,1829.974690879454,10.318827014461675,7151.643709172159,1198.3798168177898,5396.435251105712,3125.1534211813923,801.1350698842367,3941.352808173437,433.63781463004125,820.4567021657757,1086.8744042936637,2115.448308894951,14820.206382558965,18393.16890294179,1010.5680387847792,1720.772613530597,644.6818640163152,4995.7742440851425,1753.380589505479
336.8633905709516,983.7751287865103,0.043391627452997725,11455.799306219946,1610.1168893611245,5558.209104315027,4572.409562283315,1058.7384630272013,5340.730397008526,371.8836721544036,1199.4264856331301,25.85589628741883,3424.7262932848134,20833.284393321203,25506.721792232416,1585.9310951436175,2564.2812258980757,805.7589085244035,5789.081246705541,2930.8865486958643
9472.792443517645,2079.163110161387,13.427656906765039,9062.03303926701,948.7939048336008,4191.167280009719,2211.9861424859523,844.1040163624574,2670.8426499565508,540.2162279567547,893.4173669877802,1439.711070183124,1488.5029313640914,18657.75523448238,14413.791329214384,1011.9715519668157,1577.6459571050866,786.7528480582332,4428.214925156387,1846.7950285815268
11225.553388677663,2130.761896938518,16.785332493578114,6428.464445814228,942.6015815129313,4152.726066707941,1326.8721247877154,492.24906524963234,2413.0564935551497,333.51612634348214,618.3962229910197,1539.7735233701114,1378.0830283744665,15725.536892769085,13721.69896001678,980.9094810927768,1441.001955945801,741.8060134614598,5021.008981072573,1134.9246908350149
1636.6890057479086,1395.2301505198413,0.8647160075067021,10247.67975664694,1558.0015595394964,5013.328687582024,3509.613525143999,837.8797165968554,4718.195552383803,419.04988260618444,932.249596035032,397.6984818038431,3097.0797327425566,20235.685094601962,21236.63494416007,1387.6137698565371,1790.6885245149135,750.0545642243708,5567.681047752091,2293.4190943507824
12661.422830684067,1227.453397355784,20.70492813307901,2622.627444750613,136.48106287237707,594.0104226868414,8.794915928940027,389.894117766314,2244.082534614272,382.11077454071335,435.369603261446,2034.3374189766394,1030.7714617238614,14062.900951254778,7591.482681792359,785.7172510500162,909.651843099269,857.0497003730168,4071.711758818803,966.2183359006293
14789.707766371794,2756.476461709247,19.844305760020536,6975.962548237616,831.889962695128,3686.475738551217,1688.3939743227818,500.95015465716017,2023.418297544481,429.41141492305337,394.3627436827469,2482.5047471304624,1213.913246630121,13323.45342288874,7605.699528854707,1136.542095487822,730.7600920773506,617.3580886775213,3478.317852996869,1054.12489303864
17965.928207630033,1840.2212402852213,30.018377140458174,3277.045937797665,200.93282688012212,1121.900735488248,29.772096592034604,132.69373961584313,127.4900947523082,143.86975891511293,1.9358083253929108,2981.281171657638,96.6034086410042,1516.1507161139662,37.982133508221224,151.6561891721709,3.7638181041860665,121.92279870452843,374.4555808544994,3.912955532630118
2151.012972621521,1188.1861283746941,1.4701892660190072,7403.109266723961,863.0729749419205,4613.525723452942,1188.6572990459945,1023.751525482224,4727.862977030078,513.3760047549004,1161.77885087985,149.07051023329163,2951.9960670277724,20486.060478502244,24555.9271711545,1463.5988746776413,2509.6953029501833,1193.429573621953,5695.205386098304,2785.8262414607257
16805.564143360076,2301.8252411852945,29.24581756841877,3678.739281491267,338.9150558175699,2268.977623544391,99.18903191147804,300.45884626542147,401.46572239229835,224.5387954767564,26.81383842100935,2919.347139496841,238.1733950893948,4444.90331730121,566.8107921852583,382.11551756025085,35.99967586430465,331.7723139726092,1336.068074405543,48.23766778902489
5070.993310506256,1676.629935164002,7.368799487343211,7327.43264025765,1309.2649555054875,5421.746460773621,2464.51582474591,737.3955411315794,3942.389950810964,385.48509441851644,845.6885378289822,877.4671537333676,2277.3094581961936,19281.33351657,17768.617656848248,1163.436477310447,1756.518398961071,878.2318984273762,5276.966581593191,2266.743317632106
14572.15799245905,1787.3520633841242,22.46592730742979,2857.1564095430876,128.53431339432694,816.4528476115054,12.089185202887226,278.638860968151,1113.2436350997534,416.43507735869537,172.37243608138317,2457.1476733513896,677.199075832175,10957.567535886754,4267.924818362669,860.5195942435656,366.5103307466751,699.9419513469163,2623.7654089965445,473.2995918152367
11673.113261738325,2637.49427522325,18.620746536401292,6085.338489272629,943.5046460127844,4411.200441215014,857.1948413423793,563.2518192318294,2110.7060509650682,330.7587375832413,445.9151386918541,2488.061063139828,1194.2561426094562,14219.887857700776,7339.248102034889,951.6927785354097,851.6442836217601,587.085220744274,3573.277681145124,955.107451414682
7882.391575298521,1400.0769367205478,12.86489647315292,3174.8848561079944,245.56216935892732,1632.3382221553338,54.18434229292676,510.56818632360137,3052.0034199770616,523.8072757410978,934.6959933263716,1186.9940846507468,1828.6922068195106,18964.111426369884,15677.717774700364,1177.3433911268735,1556.0007711798335,993.3898184281508,4950.873378952187,2077.828918261564
7072.845879219983,2062.4854112140624,10.641239702774447,8795.6555810039,1046.3383419616944,5361.312209806895,3933.4800745103007,818.4440686013629,2977.0560230025435,406.07181820561465,741.6188888857098,1155.222494380841,2197.670952672104,13600.26642225896,18310.432519941107,1094.5808245319283,1379.3277803894089,797.9188583502554,5084.305139693233,1654.202875417714
5160.64481550413,1668.3731691362213,6.811943179977621,8414.68788254047,990.120000746697,5046.029002506437,2169.827644490351,754.3539145480473,4068.211542253753,389.2963535960532,770.6496142730872,648.1776622427119,2448.622200511696,18892.856428055384,21551.9823790214,1551.2719125815063,1982.2104080345025,850.9576156101123,5433.4849346465335,2168.0454182564304
9327.943397105491,2024.8859513678665,14.696702016123126,10325.626347630756,1511.1973854154014,5420.384351040818,3548.8204126479413,758.6635028207003,3062.386290328816,710.0295617429762,729.034547521379,778.4332654810494,2446.407242918432,14004.336956485366,14621.999851719385,1277.4705215274655,1455.2384719401405,854.8298237747697,5020.763426559057,1603.6658917274124
18416.77912137868,1358.7510894945233,30.25233267283567,1228.0483417253715,39.443971182677615,72.16272392923571,0.228290418885107,48.250809288127705,77.89015425459601,142.1205677399464,0.9824541503115026,2984.1722461072636,45.21618666815843,1019.3919387932367,19.25741819026333,116.14655794086084,1.801027576203982,84.43403617191521,306.4670840985533,1.8797753095820724
16204.442228145215,2861.5639348161785,27.480263754645538,8528.247375005214,1015.6616610678004,5304.130202627946,2675.444732947717,315.85411280972613,548.7406827168322,200.475015632956,24.680348163644805,2930.8586145648187,338.89155123515064,5099.968510509066,739.9630490771525,462.94776974490236,59.11392636702678,299.06947693129985,1891.4165765744642,65.98524855302838
14364.235462966064,1294.5008668953317,24.677059908091145,1769.0116356159936,91.34532532196508,406.8631621528256,2.7828611395982037,218.16756287418676,953.9638210123368,337.74851155225065,176.1222897764911,2798.326599862304,656.6203642935428,10248.872254555848,2819.863783740825,735.8624753572805,271.16748969528254,524.8966216136773,2834.542573692985,323.5493084705031
14876.400654570249,1345.8616524858642,18.98384032843996,3276.825906843194,222.11514996224793,1262.3822134876705,27.662801493167034,403.46393042180296,1748.899327570584,464.40769515869795,318.6397144058664,2530.5735411387245,1219.5154696466925,11987.357589658848,7303.532742817848,822.9815520291933,496.2606674513285,596.6011262316856,3318.8408519499776,604.2688723829627
8099.50657184919,554.4282577861678,14.430796501630244,441.71578463492233,5.006563286465688,4.421446765839818,0.00146543217244535,231.34386882455075,3521.861707514101,385.1929283828308,894.187209940327,1016.7755134875348,2089.8913564198765,19025.021642782325,17758.39677582432,1358.3250752591782,1961.592733863791,982.5180934195237,5209.544686157687,1688.798942307249
17518.02723393386,2654.495966287893,28.54073521354968,5836.264366193219,600.1860638674456,3564.246932608239,580.1397730494238,401.9542964400128,476.2056966626728,340.6759359636635,26.92004696279388,2911.960591220035,361.68175105519714,4346.349788926871,418.88772459735833,321.93712158471374,58.92654580352265,303.05885519583836,1243.2693981890836,55.176268393142955
15744.007183594593,815.4111365437981,26.26429122243557,128.22669878787664,0.498864262339151,0.12914722520452582,7.899842963406756e-06,60.598474588285725,595.5540120359059,268.7746704922684,62.42863847248636,2863.018390590636,373.3578635690495,5362.479031873526,950.8005541615944,613.9752504113943,91.36709665991728,309.4197095086253,2145.359888781687,103.68180808952042
12124.260035793195,1565.9864936675021,19.527327465104037,2835.6781981359723,162.8137315818401,831.8485923287128,15.164556997378332,331.9466933885225,1861.2876916579487,439.45898027703936,394.438768623088,2008.2769820605686,1372.884725548149,14425.019881781154,7419.948361930122,928.499251816398,721.2988092904002,632.4231018720458,4087.918991024705,1032.0873651038978
11698.996314930706,2002.924491317702,15.420360095652713,5677.9753205267025,812.2971154509329,4786.202385021533,1585.4748313399639,581.7210771200006,2769.7228244145726,494.5150185677133,665.1474261100758,1334.712659916635,2034.8035131553006,19130.8872047271,13528.3521740852,975.2033804274413,1369.2079595721698,1024.3402861206664,3644.46593224941,1141.2552123752055
18156.604527066127,1697.4475641020285,30.093300502883817,3618.110831223321,411.69491595221155,1841.5163131237107,127.45198451182584,163.7513601681992,144.71477878649432,140.85392331824485,3.055673877229866,2979.794297184849,84.61554804878209,1484.1353672301943,54.33084632193737,166.47527229849544,5.09020579064613,146.9853970038082,583.510151298712,6.5145348934705405
13092.783472177669,2421.1904125690044,22.077484515211125,9739.681326597658,1461.8229842721994,5178.577499891473,4282.45188714267,783.7538734582847,1880.695137273153,299.79334650271215,383.0349289347188,2084.175689922056,909.2312092474664,13533.150654383015,4882.825088748072,934.6951070610166,702.57278691815,681.8162787029838,2726.9252567894932,934.8783269060666
14782.886456550694,2162.2376106518077,27.0186362569809,9524.989021390333,1032.0440387132255,5262.167896749645,2969.711951620864,651.667146678136,1676.7327853304864,383.63054771233635,458.11744564754855,2057.6830015265627,935.4578620860685,15489.38075079274,9938.451990227615,1104.333401579615,951.4330838613721,830.9769434648721,3915.0695632221264,862.5773586243258
1179.0042202977831,1016.2898006544722,0.38547222293826255,9984.739524981604,1473.2216310479887,5187.44841612946,2681.322153945299,1035.6137086669373,5208.666663788496,495.9588297159355,1143.7335957504406,116.14692892281346,3248.2251273886322,20506.78663985,24465.916099152637,1446.8278266514847,2484.1245771571953,917.7070101594252,5660.834421900836,2617.482444226389
2939.061026196597,1794.037810693095,2.867664827733232,11531.066354364297,1619.7531583782818,5559.012218850624,4611.641491819981,975.7516526120912,4999.1983615044155,460.77996713102027,1165.593785608794,172.24421806572744,2611.2721249324554,20216.13683514605,24618.89776822749,1794.6087377755725,2368.447128836171,1225.8428051625835,5664.963636737665,2578.972955084425
13666.262617369375,2916.615057003837,24.90169284332353,11196.428966323874,1551.5084593772324,5513.529219891781,4553.518164887493,546.5788535263398,1182.0914253395185,393.66110031398597,217.78086239949417,2718.9527427619423,754.3740274495565,9758.988936803935,5246.018891148959,859.6869115154686,331.6284401217253,687.8917176283037,2917.622306851974,326.45634908314764
9096.578741691292,2384.059458165742,16.450786336265367,9313.97048611698,1169.1021334579848,5339.453258767147,3522.467921322467,737.2501534904436,2634.7389365638105,371.9795080400758,759.1089993522263,1579.873925859137,1792.6909556122926,15575.084492770084,12643.50063695666,949.0648710109732,1006.5985610809623,869.0684463062398,4374.935991346416,1256.9486162893234
1610.0143402264855,1038.889017375537,0.8903667056822399,4786.58331670271,424.6479977139685,2554.1265853611794,154.22294497183282,686.4937917482209,5099.32367798938,396.7315247341219,989.9832125985004,139.28633178749206,3322.4419788316304,20480.036640628863,24200.4668403632,1401.243152263321,2332.1026021233433,890.686322246981,5506.596467923927,2831.1468183660522
8261.411577535428,1213.5381930220885,13.15416142920199,1917.3299358260779,109.36802794615106,419.48400585401015,7.1891776059674095,379.6710060170945,3282.881390929551,388.28694367206896,751.3572898445365,1238.3722615240933,1711.8051604978011,14163.156482286848,15380.805836455193,1208.7611152929414,1588.9228196367033,937.3621752389038,4302.161645424545,1849.7825558488944
4540.472542108268,1333.9962039063264,6.775629980753107,5029.621973992524,664.7664685612214,3783.1363826746783,692.2064906560598,678.0532828041153,4722.266775279244,534.6805389159007,1134.521508326374,365.0104098450953,2717.101689194331,19875.661204698456,22696.90250590217,1307.9473825393127,2418.832534931289,776.8909281090414,5255.301405310017,2526.2754853541132
16630.224313991886,1520.409987253775,28.744099659224915,2986.509403132952,193.20016920977574,1237.396914753121,41.41878780579873,203.9266968109872,588.1407855192397,277.98840898665094,50.23742459520061,2882.4653299408387,258.62176243320323,5422.722082532712,854.5260604966928,474.2568685826089,76.43916186547898,346.27946919025635,1652.2967011968499,118.9816977963387
9418.91586192444,2423.4055947576558,13.947593130113866,10443.53232520506,1577.8502353770261,5481.598996009909,4322.6905188478295,833.9844321241237,2854.523033972901,326.19981798203685,608.4521683056026,1399.5351277240577,1451.725045010041,18819.07531040629,15969.95986210018,1151.2581971088835,1237.884986044354,632.0149417292123,4447.391283297065,1559.892254140288
13571.422078441177,2438.6460404027453,23.39847305279749,9880.618887454051,967.4286004176456,4663.71105135523,3631.445443394568,400.0984013267408,1034.8805457980004,319.60344726573686,161.09989361650776,2451.706478270222,649.5821277721031,8885.21251937204,2371.3178455500515,651.3461611422292,306.16005683065964,496.88995167278716,2989.976517199771,358.86384638812683
13447.709895550686,1149.2848892001018,25.280043656019558,1469.9100573491212,52.1716243479609,150.8271554763361,0.6690873496155132,212.78503360351814,905.4442978292317,350.81054681234207,100.96077742066507,2605.7049195334976,536.7186055275513,7954.222061138163,2020.4411060917319,585.1533351720789,189.46535340292863,509.9974202439485,2478.20593112825,176.59044485200297
16860.058441748526,2236.8306581439588,29.708861907566963,6181.200198502482,662.0606678658293,4625.599760913664,689.8534073814876,269.22061017977126,282.1507195183991,299.89870326232614,17.5852693555812,2949.503068965345,203.91398201924682,3382.650765354484,372.6315103008314,441.19905030945716,38.192169477022965,224.1078267183061,1088.0816457177073,44.73458415814723
714.9859842556888,715.5904414105609,0.12705856379844488,7492.416051207948,891.5733842313934,4951.3036282731,1390.6233298979064,963.4560636791232,5044.244445440437,403.9302071270894,1173.2601350937116,83.84597564781879,3397.15699540067,20476.523881197387,24999.102637305685,1508.7336625585324,2539.047328179124,982.0279149454967,5749.359206701693,2900.9769868978333
16973.325708594355,2902.080534909784,29.181293512733774,10651.302060647187,1562.2345144722135,5481.551615648655,4264.494902886772,505.45062653585455,595.2706639756759,285.78861794313775,71.42346463594698,2910.123310584349,448.8689095738556,7217.090120902854,1410.793456381643,464.3192660877971,150.12370002590544,376.52211792585297,2192.896624437021,138.78872585073105
9709.076994686642,2399.1303148780903,24.629814433128985,6021.100351384986,785.9705435503084,4554.077827765016,914.0603008443803,604.6563251097264,2968.6670362909867,333.6128819350416,743.1462186204424,1087.339247109423,1687.390425432823,19505.06660042089,14596.292842688244,1027.3449501385453,1845.9941195113877,897.8651044103245,4322.260101954659,1999.2232486796038
7617.214585047596,1454.0368134207708,17.075435486295728,3070.774372901773,198.0504094605137,1070.1550398258355,33.44009926754745,596.5813389648861,2858.2272854994258,396.6992359242059,912.9618551437993,1243.8731431970225,1835.4588957192261,18521.094121553837,14357.996946058396,1058.4171535861758,1677.2198744862492,888.8025260221938,4572.124036183056,1622.0462603537494
6787.193047190035,1602.7525530740982,9.729794570806412,3691.127664476368,437.2347873322418,2124.7791459357345,167.16403150242854,603.7017844157583,3033.5948077297,348.46374234024427,786.9327191659587,1320.9903299801065,2120.7725589827755,18202.981080027537,16178.112263695724,990.2746860654455,1456.0579441874286,920.8573868153551,4197.28617595685,1294.675189492561
11184.650199476353,2452.308004305036,16.822601084852018,8737.273393847527,1064.8054942020578,5287.740809757284,2437.0058591619063,784.463401689405,2873.3880395153565,504.3536556983502,764.8033403590593,1490.6775506957151,1552.1527633243365,13950.938156078098,13264.152627872607,1022.9026382284005,1284.9945788817345,706.2005806303741,4918.913704749766,1462.989501559578
5355.894181268043,1571.9395246047854,6.551857253609714,6390.726755054995,530.6603996735745,4416.4363095631,849.5541046131543,746.9347914899151,4770.093522956564,478.5549667242668,1029.1906575491646,509.9552121803096,2476.2681584724696,20152.2759426794,24216.0353511444,1406.200885499402,2374.050229272447,903.4097656205304,5589.206900762178,2591.619210491029
9041.644933188343,2303.84930782256,13.309992543128764,7679.441236144449,919.0676773399248,5263.027514102302,2765.162042620964,700.7745720888104,2849.27729411253,454.1913749505529,706.2502209923308,1433.5915590330776,1631.7587901450365,17591.33268899551,15316.428735414109,931.833269420163,1127.398379320521,637.5913548869954,3652.6369300943434,1178.4170210370046
5816.183213663427,1698.0371445702365,6.495141660593075,4418.325487201955,623.3502800619208,3464.331457674984,457.84560844278036,610.707227277302,3624.3984515350508,374.5002121971569,936.695610768087,790.6237305215491,3104.773811963067,18332.79995516655,18547.40296073984,1341.8209283287565,1953.2869052761694,841.1554462142484,5617.948335938104,1768.109607238701
11957.03457579865,2768.4761027826244,24.70579844919285,11044.19693175671,1551.091611258762,5433.14272627471,3606.69176549412,622.5651976672938,1454.480868354342,302.8146483614836,280.4094027211512,2394.1022624529546,1000.9002898848512,10567.27542044794,4597.091038300128,823.2947982433546,338.21704178144324,591.5865247278113,3791.0499348446497,646.9280080928573
2659.6106202048604,1435.1199476691665,2.8995652170196906,8331.184122187695,1001.7922394441088,5114.00941133273,2584.8937743415822,736.775013528001,4162.173172525278,425.63779312169083,916.3374270776027,624.3194163847077,3262.82990182823,17696.57318703336,21077.123499789057,1268.9070662777856,2113.462898191959,908.370476473528,5194.385171771559,1642.3841913414974
14661.915200899248,2620.022102861172,22.08719819211345,10810.775685504937,1518.7609058026903,5338.516550218663,4096.724617011203,539.4629962637587,1635.1138048557236,439.56715095997214,309.9587541329318,2328.3356594532474,947.3926676823345,14068.665302005496,4325.791061997397,883.7457366204593,546.7521328386744,593.8944820133618,3827.3113746804997,731.5318421925897
9034.36780996204,1969.0290883619439,17.379517173005432,8458.431761724734,1154.7575080155968,4468.472230833951,3567.1584095162743,580.7760565245369,2338.156646587432,409.71434537145586,600.7132362138127,1945.1380552231608,1249.2897758063013,16449.78116752147,11158.436837855557,970.2399996149443,907.3876120225486,1045.7332920957879,4402.481605108629,1479.7414108552387
3642.223126051788,706.0734778977368,3.0853216070048113,1130.471241008754,31.237660432108864,71.30279294610197,0.1561518976813138,344.8942385686895,4764.5140814381875,540.460061656486,1146.381601430477,279.6228182277875,2479.8429987688364,19400.356174289092,24160.36479481097,1446.5389769200942,1997.562841049994,1080.8008936466042,5629.358492358614,2496.0956372568303
3480.6677282056194,833.2708766362547,3.9056681614973923,1995.1219760282447,123.14160058252335,368.5135271163688,3.164460871586648,401.869183846763,3159.02435480954,371.56002542699883,910.1295202148427,698.6026135504495,3287.5585380537823,19463.66965254394,17716.50843366139,1438.0511558310636,1923.0988558550132,930.4754524713468,4896.757387926712,2102.7257180147885
1256.8594311431384,614.6995877561573,0.4635573239273924,1983.3902751466,103.67758500494352,357.49560285285173,6.298539604722958,439.7751317080046,4825.267412961063,461.93833098732244,1084.724456131004,248.30687013778117,3391.1911761588362,19959.65076209281,24905.767725051606,1097.253103920273,2214.017731215084,684.7417937926094,5655.968693695137,2823.5381433536463
16911.460567973616,2537.812049837609,27.95861907486521,10049.789775714577,1470.1416805287554,5446.410194076093,3528.9735957157427,469.80062359725133,725.3427494610492,338.2912116142623,64.61449940389139,2775.0415425325227,507.96193286808295,7164.399134434239,1846.8602908900434,585.6942458305849,124.950403259902,371.08877736248405,2017.4997517205245,139.93620833310754
18552.221111868013,2958.45035411283,30.361017082733248,10324.242958337478,1477.3451156553347,5328.908170763129,3129.9951037385854,283.80886758826665,29.075045144272284,96.18458449427273,0.1782997928933127,2985.63262951273,22.46853640206346,426.56891078347365,2.654626700038019,65.93488214871326,0.3458034027157487,55.987301663148926,134.3929764587823,0.44822874042553096
8776.433366386873,1982.8870692083499,18.906726922336453,8224.016306546111,968.4838277278598,4574.258954013275,1504.8275985451087,506.340393300294,1875.8871803137602,422.86611076071966,507.0449120480751,1940.9057468008127,1488.6418035351942,15056.238335504067,10244.005686809292,1073.5592899788087,917.1807896727354,683.3780510916498,4442.55276393022,983.1721756275696
2377.5847769106617,1036.300346475715,1.474907757571723,7096.868215276259,701.1393443708653,4148.635368248589,1393.428496211996,808.8301404165248,5114.729791800091,566.0103420960311,1164.7374674434016,181.02672670104639,3062.88452170616,20296.193904851534,25128.20005544338,1429.248722523557,2487.6004652814904,1309.4911491011228,5623.12843445183,2836.1204221619987
13801.638853644341,1690.6587823007999,27.80631687772776,2714.609573992708,145.17921211189778,721.1935792631851,11.436679585846255,287.0629639581037,1114.2828672001272,312.3597944429808,211.90417660038827,2600.163516024461,726.1452847952936,12321.508644598201,4970.682768365763,721.4582127504401,374.0600344552481,668.5231623517349,3202.901575095554,514.3620101341613
2569.2598827899883,960.5957667834778,2.775247011675173,4841.495988721359,382.6602616977022,2457.360842568465,201.95594181206127,671.0539875111632,5059.6364828798205,433.5628585054273,1148.7696905635535,207.53569683396736,3058.958691011882,19922.035515630072,24233.95081747245,1579.704614843688,2175.582864492035,849.0653390706117,5517.368265861098,2831.4889443689435
14993.635571189887,2833.3514754010907,25.856478699172488,10529.214495063205,1458.1631081722448,5420.273152880645,3574.834090690761,699.8957158937517,938.432421235394,401.0076661182751,160.86249962520657,2559.21495421252,785.0243247548184,9850.408755644778,2579.719684342885,640.2620910976956,224.530408980628,472.6573727905706,2944.290209504438,256.8171605095355
5971.5797576187415,1982.887725073604,9.671620109182664,9861.298114082836,1386.2339517730966,5429.941998614988,4525.823899976537,906.4317671326668,4250.806129426683,404.80870696763367,948.7321523288944,862.5441020452663,2263.286421916642,18547.748530593224,23667.024702893443,876.2906618821182,1539.4469788392844,867.4497484297593,4716.16099040049,1967.7915043517871
8061.76528185907,2244.505662567065,14.178865265462225,7574.562182039377,1326.8949571695614,5100.110796280183,1924.8374832998406,649.5823259572953,3749.150313265835,543.7138799753653,1034.494678102027,822.7441802317654,1922.693275701152,16884.838038622634,22018.905779258377,1347.4412579177842,1343.7516049954077,1015.7806331543236,4521.9380374604525,2376.7553119808586
9698.445439910645,1854.3891396964245,20.688265224689268,5663.224523634364,500.19814964393214,3241.982581293449,498.2390616786869,568.6409693057975,1758.091132215198,346.31689105099576,380.57373731567293,1893.321822581017,1643.224260045252,12048.278179921308,8852.5648664749,862.293909348975,900.777412176051,649.6361323667037,3572.3221273140703,1015.3916472678293
11283.855964242975,1115.5452260746335,19.079839932724425,863.1818183836542,17.961184242498177,26.6957659051055,0.028034699011634925,233.39793652461867,2723.3748963874773,464.1081377629906,746.1542838990795,1637.2490638646045,1300.6204008011925,15848.58400051827,10131.634315101635,897.7923501021995,1257.9511085057954,939.734517108209,3508.344333959247,1090.0690345992034
12124.262163344894,1603.4878729257548,23.48907446727259,4011.240913202095,428.6969909328444,2053.2508530808536,148.46711946972462,499.20028322144066,1857.536737282881,376.4753783517073,388.7363604887286,2537.85958039536,1075.472735830951,10456.182096368744,5356.107909565172,907.7757753004677,738.5068990267678,673.5655876334957,2973.7592237901194,692.1578144545807
17852.13675793167,1658.6880002648916,29.715388529668907,3695.476394728194,305.2878531085474,1288.1958903264788,52.90271485769808,134.07307457681773,176.42755129936464,142.98871117373378,5.274070236669685,2972.7278064100074,177.77813428734694,2617.987388504885,126.49461468688416,210.7444927358236,10.373497673068762,173.59144651834498,698.1572696616503,9.868117838133044
12072.802330928478,2305.267846752704,22.21907933893785,10879.87676627895,1408.6212378557782,5432.726756460374,3610.3212068436073,859.9184602990163,2257.081780814207,364.3012151054797,351.3188445464836,2050.042262802052,1346.8041224624178,14949.600087856776,10980.803396865604,1147.4353001886166,604.4319261703272,624.8717136532957,2850.095383215943,1038.3739957694768
2683.5176152408562,1472.4629488630235,2.061780131917786,10508.818474660991,1419.9773752335705,5501.282983993738,3913.976441963908,1038.0255065722492,3783.3561731825043,435.5072606694436,965.3314101281853,317.5878727487239,2984.9329071269212,19791.683795951696,23552.71087181064,1420.0796897424536,2356.3334254909682,757.455242150516,5474.286459972074,2669.2747563546186
