atoC,atoDAE,atoDAB,rpoN,hypA,glnALG,glnHPQ,nac,hycABCDEFGH,dctA,fdhF,nycA,arcA,nuoABCEFGHIJKLMN,crp,rtcR,fur,fhuACDB,appCBA,glpACB
2883.9609902480684,1564.2867501515238,112.26747402413295,2002.1397669036808,85.05274434451772,194.0445118094957,7305.3063633030615,486.5218706748111,3399.2014326526546,1370.3666800321405,263.6382546592267,396.80331274657135,2593.72899496112,112.69820354336257,4393.095530160433,2.013389826235088,5130.151834224593,72.84681331944141,2162.483651450048,714.1438205324091
4001.8614502695173,2918.293757407751,220.17054123865756,3064.2510100309155,96.27311002828873,248.41776698759998,7649.739184086425,571.6262550467932,3205.950025836685,2185.13662356266,424.12760746090066,1746.867034718781,1918.249675918348,355.5948334078885,4753.224162319716,6.07365872103093,3977.3034370951145,69.12211828713751,1935.3157620577954,873.0700912783283
6208.589488540792,4732.229227913111,476.74647540367994,8670.797521593322,134.65923469364833,180.21367039936825,8971.684498287521,719.0182682824168,5675.9345010573315,11310.329922070268,1845.8205655080035,10991.19222983991,148.29831113077418,2099.054513881912,575.5343959527894,23.568903830208267,1325.7942104526296,85.28262241477955,259.4107969714257,290.90426658428015
6151.0667866319955,4723.552897597354,479.6715963713521,6069.211936556605,107.23396363735122,212.3850273851977,9517.924729922815,855.4375314634067,6672.050879524752,5247.088511821463,1332.2738352007186,7132.154797199801,581.0606846037357,1974.8827774011593,5208.3738102583175,15.315498678925012,6081.7934868738175,56.130938150361864,827.9234865182788,1054.7303241885008
1693.0985709364138,437.98241904370605,17.970595607589683,647.8329164595442,32.426898773253114,68.8895453488334,3007.201131186772,323.29220820237185,2112.2405781016614,840.7441357112045,24.69578823830026,25.844719985837134,3016.5196298871474,35.81118695607192,564.7866356388703,0.3743918851037916,1228.3196214295135,86.96691230053699,2227.013578856624,130.1262917080692
6133.853228441549,4708.918065099138,479.9806827018921,8089.196024641094,129.21579644224465,203.7140516574946,8742.027631401497,1029.0919899303244,5397.904676378568,6607.856429097256,2203.570240670679,10685.110142513931,380.3121879645033,2082.012618226201,4863.581938656077,22.293062400442963,3976.537970644984,53.31486147976204,638.1497722881436,1243.1582006222854
4146.345070436978,3949.5998769900752,270.55961950870585,4524.195983660952,114.52670304336235,192.19634627939536,7410.209845390625,765.8737456377652,6060.562586619165,2899.3857005522395,858.3816480199904,4289.045944454662,1640.9589565132605,1308.1322682095442,3616.922233573967,11.043320132186224,4347.607579742782,57.122926799194005,2026.3035984325188,714.1682478590826
6045.415798022362,4611.981205665395,384.0043499290229,7526.156587286804,120.80409089020786,241.11637578619715,10503.491828503898,665.286357984271,4406.715624827312,4856.698471082159,1786.0258894379986,8968.277915630966,993.7524136631176,1715.6117239300838,3017.17134290961,15.241462302501265,3619.359025458314,65.04351864537588,1145.1090031896526,984.7482937794067
3626.0494352984733,3468.022085667618,265.0628278040852,2417.420957127051,91.25052746072487,195.9589922197731,7766.37261582298,584.9718928986102,4116.6231447408945,1068.9378711895204,443.3527879601755,983.1351186624133,2168.1708170921625,217.18680450098418,6418.124812430988,5.08098026745542,4732.545516103521,56.52525942745059,2164.1738728791715,908.8613065884863
6227.476424214644,4736.411101306655,480.02918905126876,7579.129469879219,136.10309630765266,265.41200915332996,10886.06962285239,888.8950195729283,6159.272111261275,5710.441548785646,1922.4812513454294,11108.720868409968,230.22501197964414,2098.350822902105,9025.6823014604,21.493021033567057,5394.72734271374,40.785106709819885,299.0798659370824,1788.1060860390094
5360.806222761397,4703.291586114499,445.7768210502945,6025.22956733405,130.0650858407557,218.4382790707423,10026.645790007684,742.5872491922665,5291.20350871248,3526.2473294623437,1311.4480053351926,6844.010640158282,1433.645020722625,1304.6275349361642,8910.823782228754,20.730509569984605,6803.6716711008885,52.54687357460378,1456.6846604058264,1564.500401116208
2640.1538198206617,1818.1956243395146,90.71193434014805,1854.8191262851055,92.87423452223548,104.38958035792231,6421.755705306293,436.6099252266906,4533.463344241494,1657.8194359069996,159.40828456050778,560.9618053036281,2515.8970275711285,126.14689171181955,1649.248903399732,2.7379102079982127,1716.8468649848712,86.39899502871476,2229.5726887800133,302.21526166789886
6156.252547721576,4741.0125193443155,476.4812509053123,8879.914172514938,136.7060818310998,258.4760896417966,10918.438420751176,1094.3192056120402,5684.910717288824,6909.74575304097,1928.755015037515,11520.945502253542,194.57159414273684,2098.7336799072505,4918.765065703484,24.30768529821097,5908.977857337598,79.99738007287267,285.1295410797065,1134.9835435352886
887.6394722153516,100.82602350807748,6.391503328768669,518.4029028560649,22.6013933674908,80.99782586699804,4727.182821095186,318.1679403813432,1119.0715832497553,394.642754238614,12.753713017057311,6.065017620722956,3057.708234401781,22.26917820103453,1635.8867874245025,0.15999861554191952,2393.4456792681767,77.91300013513889,2297.563836792507,330.9947588718244
6340.717400628826,4778.57530969739,485.96044080322645,9073.011283944998,137.60443674140714,257.3912246993073,10875.576974763408,971.4506899467927,5517.918538440405,7319.9817651827125,2369.198197259701,11620.422276216861,70.88604664593211,2099.3150797123944,6343.5741840013425,24.455847062948987,4427.461978293336,61.67779919601541,109.02513770313006,1510.6516260731617
6354.744918535438,4782.129271297064,486.69257714092277,9170.413589096484,137.79003534517207,229.34165316773056,10283.63635568702,970.4265366737776,5160.038666208468,10156.000843526275,2377.7644374818697,11700.205248092778,46.26259743542354,2099.3150797123944,2133.477451494951,24.5966226463308,2507.790577067305,82.37840515837074,92.75571028472477,896.9713169073448
2124.2598007005186,901.3266621174878,54.88920086347493,1108.5170443466923,57.67902930618906,139.45793959809447,5890.190592004818,463.81221124550797,2991.9078982448345,562.7515813606439,69.48269492994162,61.832757612859965,2656.689763625295,76.62119695638528,5078.951997961767,0.7764583431704546,4322.401121778943,57.562531670154065,2248.206571071797,860.8238230961848
3097.935800237336,2947.682454689869,229.73182373541974,2561.0758015742763,102.7528099370706,165.56920419341253,7226.771326378597,752.3359608360582,3574.304600241215,1763.472557817468,247.76087124546515,976.9713833186017,1916.601151901786,278.09135986831194,2785.6353977074805,3.3886649376380675,4376.710258585605,66.3150485542603,2111.7470629043364,471.6822899842281
5049.960689771543,4359.140175708559,388.44557208665526,6763.40557741537,105.27217119888478,200.51475198072467,9047.03332259053,775.4071010374571,4590.865581118853,5716.322436614591,1403.1918396150922,9275.669180135423,797.6693052352733,1961.232547371886,2747.965515727403,16.87533069783849,4068.6661427815493,57.71089325991126,866.8019147080307,673.0786645401879
1925.6796863618695,972.3533979729916,47.34185264654514,1085.9287169765526,46.549603651079856,129.7946587790154,6311.518685134222,500.3308459841482,2309.2938802670355,620.1147613001422,45.46229906371686,50.01844806496194,2766.5689459376676,86.64260245710591,4369.05795099692,0.5335010375997933,4315.287316604874,75.85916033159342,2200.9856741757267,859.0873288332573
3611.4445232545427,3425.080166373362,317.5239644335327,3358.6760551636003,90.06993091279017,119.70618850742241,7642.864582022655,479.75827324197365,4394.6690774010585,2632.2717000027483,423.4462980539121,999.28076841529,1889.0185124860195,219.4461199451809,1409.7071260986513,4.761026110643686,1771.0656467008898,80.4191282499228,2116.737926253523,260.8743116194496
2204.5260838105105,817.7418222444181,45.36715065036845,1347.3931747961838,47.84789703025028,84.46370183040793,4540.9382994852585,490.4167355178621,2776.3415763909475,1133.7255772485876,82.4621368594575,100.59219098294716,2434.1005809469025,63.35916005130992,828.8080741604721,1.17716234934054,2028.3002257568105,86.20088370399067,2092.321254522034,172.44397742889004
5653.268668255022,4422.599050565449,398.2691372366609,6226.2566237004285,126.96595134575908,268.70446163909315,10380.275058550464,708.3314413050598,5070.936301730418,3460.7853567025013,1514.6605324782022,7561.860151727222,686.0762595185859,1937.0453962835807,9272.447318736891,14.84538073743974,5036.084886450344,39.07167060668473,570.9912287078,1486.1172291625146
3175.6178090240887,2004.933828240539,194.44333368237443,2225.0906969731445,72.17783203369667,177.98840255894788,5621.580719010575,576.3231018027277,3928.151716980084,1234.2159900371828,226.87405195318462,729.7455376269439,2136.31676428846,167.49048265690917,4324.366308907479,3.1041848098157634,4889.2314208631515,61.70409146614988,1653.721232257444,738.446518576499
6328.670704757014,4774.264162667494,483.8205431350247,8726.790606181397,137.45063133506406,144.6890573112153,8954.065903495442,652.3135968067577,5288.860023630637,13834.838975650386,2351.690079876625,11594.830609333909,73.38150613644355,2099.3150797123944,248.6508073607266,23.946404601355482,673.2405946525955,87.9230097777841,130.36426176146722,164.82941726084658
5816.856908064434,4585.3522677396895,428.16108197801736,4831.371748387456,111.26304288663576,135.17272665144793,9309.389019861319,758.1453335580858,3797.0852045570787,5884.2510324279065,1135.7477491780814,5981.519776398094,966.030780963629,1960.3588247586608,910.3044836664998,12.367661578625698,1358.9866881510675,85.22877029041933,1372.6535487789567,273.1891764608576
498.11970942606604,12.710311150560445,0.7589936300352924,261.67019179992917,15.933859664197344,128.07942230185307,4372.842882342056,369.6299049812104,1088.522483055795,244.0871921631316,3.3998535080370376,1.2735520133699314,3110.615906655122,12.431512389621249,4009.177496188791,0.04780587785347043,4511.977214904894,47.922578395107095,2309.895128321772,735.0900829970441
6035.132130121368,4305.607359014476,407.8077575448639,6203.470161579009,130.89160441990495,247.84340897054446,10461.498412434014,655.0875903318822,5216.386029246766,3230.050759422055,1450.443768783842,7200.629232130577,830.1977561445923,1964.472038139917,5049.715630512131,20.630605215141863,4187.813555983831,66.52731294021139,723.7920690831743,1223.5953428071891
5595.006636858588,4635.324754332749,419.5783884173347,5924.508810249128,101.72523446156872,265.3260769616594,10065.879338346214,780.5705142991135,5820.084975105931,3245.798105043473,1636.57582791287,8054.067875794498,1061.3663265091525,1778.4411160788345,9374.876811208384,13.92032469391767,4838.823002085096,48.877812488827246,1617.967100846817,1768.0494863687036
6178.971158993815,4687.028568181346,470.7183606934303,7581.760654849147,133.6981044373719,250.481126074536,10441.073445479296,835.5156519373805,4665.092435958001,4514.675703493977,1472.3264352084786,10546.941637209233,893.2563815763173,1767.328892619216,3993.518062050342,16.7367913983829,4345.369816582893,60.03884864920637,1225.5875355124115,864.6580857886808
2509.4710931957347,1809.8081082587805,74.2927621499894,752.1614885584006,41.39014248633686,171.51822005227237,7064.008369529344,432.51578103500566,1667.840302840498,439.37025330131064,36.24509002603562,34.96381007183253,2643.498993561623,49.37324677506474,4685.109514687396,0.38612606731741994,4740.592513358199,64.78500605993636,2249.0402137685232,709.521406212355
6145.8544539787745,4702.17560027308,469.1039364329048,7599.4829664781155,111.2392378542518,196.92191187045339,10163.002963868516,802.8620577240442,6078.079072115601,6812.341068275977,1792.026684605251,8365.208264038989,648.995500935374,1982.516154090217,3353.1157868536816,16.174712442881667,4130.686181569607,73.68444340686729,961.6856861193725,846.0433512601552
4807.418832414761,3543.810090751003,371.65888935936925,6576.674428506756,125.8730046448729,252.89303652321072,10571.994210465386,742.9794109892241,3935.6547339301783,2122.971601758292,1345.7831332672215,7304.738095546912,1208.2339204267566,1478.7772658679826,9714.77932926091,17.208913091099124,7131.398007976098,43.0579146255104,1342.074350309062,1305.2815973975614
6331.739027406264,4775.99741982255,486.08238033479375,8908.143392001622,136.8733053655199,249.5086964281989,10787.717922030104,760.7982872670054,4725.700933135166,5947.694239285987,2315.3661445216903,11547.381069195666,102.36802579632841,2099.281273104057,6020.337225191734,24.42928078109778,6962.493983038376,46.91471604830291,138.89358582112507,1670.790366794215
1773.2568144085142,480.3150788637468,29.041306289094997,756.2887504070441,46.64160115124314,61.67407793932738,3223.4195917054835,282.7384165177615,1921.7089058413956,816.1599036136432,38.091937895098724,35.64883323349485,2777.594310522857,57.55122237332704,223.51157920190258,0.5078945407917377,703.9798632069528,88.05282435833212,2136.976063474611,41.978023582666786
6288.405855921949,4748.770467629798,481.8663014716114,7259.255603695709,134.3417486572148,218.9030776311605,10372.424591703497,645.6061679079586,6135.405024250127,9001.104928349077,1710.0294512178712,10040.926616418856,245.5701521204366,2097.479162300488,3418.197837910748,21.394157282954982,4581.25231979497,69.64633504520225,278.92061370910284,1108.404764894667
5830.835727430109,4648.493068463466,444.9111072369111,8507.002739592079,135.6213537946224,156.5445107876827,9121.664780267836,895.1701275199125,5593.567024664508,7906.474485498355,2261.472521721765,11458.874465817129,692.3243679433225,2021.3723997771438,987.2662190542936,23.366226606537538,1502.777502611283,85.52570305228265,1028.8318221086174,328.46323247515613
5854.754018077907,4319.0710730306155,472.0901935620036,5290.122285223849,102.27864107292505,174.22252124248192,9678.026306759595,827.3570569551207,5278.510688183123,5469.659698429557,1435.3136765828754,6972.9861675062675,1379.884428128871,1287.4994149002455,2409.123852935158,12.506856913311848,3209.731060171649,76.53988997872563,1377.0562707974789,701.8192658064357
1835.5180161171438,682.9456938293031,27.239258025719145,1035.881712029294,47.130254576774256,201.74359121391828,6736.316758802742,749.7661291705302,2394.856873363986,498.8871525157158,65.03582159629907,130.39630439805228,2796.3781425723296,63.21320035503927,9063.730813294267,0.9272565551233825,5172.351640585378,79.83279440667171,2175.887880278613,1226.4241447448455
5522.699466274342,4541.567034289426,402.9994669018837,4307.994781912007,123.91741288975305,250.848003244632,8320.796918973812,890.827216269851,4529.245692205674,2112.0152910909355,907.2238723733457,3896.542225747587,1745.1195686948154,838.7191646237918,6348.789306193313,11.040499522999244,6049.551310628379,46.075432949692214,1515.0747586810392,1124.5508777085026
5075.631652412611,3285.093372974465,349.1671195926848,4436.389039810611,109.23053956894944,219.031394086044,8586.105196577002,749.8213462982827,3987.782354507729,2747.749493536744,809.7281141780928,4583.284675255633,1857.0006636333121,740.3991645691844,8547.131560887445,13.313880686272967,6146.176953377148,54.38760785043817,1642.0830225815234,1193.3447981154675
2252.0634973033275,1357.9585599732045,70.73325745939101,1603.6014103037871,71.90982340008456,164.95851641439634,6847.522045569376,453.0107890185628,3124.011227135893,1024.4715372376727,143.33811915617122,451.9540358930024,2799.3026482288847,149.27517952182654,3462.2898727075676,2.451177541623505,3252.1953449453695,67.07747256290642,2212.620537006674,533.2267568689995
5892.341013457728,4237.404462743644,438.1008758195266,7618.19432464226,134.00057862821058,262.3609955211549,10690.613495083528,883.4980069351492,5784.144449674822,3967.675944241902,1674.2160773261908,10623.95818561766,741.1658290213434,1514.3856125642371,5054.020881122096,21.772497078839127,4647.936750873678,54.423862003783064,1121.0445741392728,815.1390160313475
4070.511804387256,3093.3930046062596,306.5152709476473,6067.117418801403,129.6199872812331,184.05510027262824,8921.493702168864,702.5424436253917,4673.556419779749,2872.734410505931,1235.2226344923124,4687.038182730244,1724.0112510730198,431.91870974459937,3053.6507051385993,12.598937573382866,4301.386820622209,53.724599367398355,2227.0535038651133,653.6679839964634
1829.5981002698982,406.82973721767814,23.952024534722554,925.4872730505807,53.044534420734436,204.51969129077287,7800.2558978893885,703.6446941384627,2729.3387906648964,374.2405471534898,55.50836110996953,71.79258940011584,2793.9847631753837,42.89883744243507,8981.901532375105,0.8121373468031112,5590.876758963415,54.59777498637786,2250.9671231521734,1166.1777214032256
5879.861996480221,4437.932834349342,382.1301404777562,7189.381607085437,131.18780380820084,237.3693600348556,10072.81034315536,955.9172053465232,5729.428902669656,5804.645469242843,1849.3368656647988,9680.812575982769,471.0188988292711,2079.2855193923237,2973.680481006888,21.587749825879683,4465.570893521482,68.04767319674211,704.9366174738768,779.8702962778214
6238.879628053796,4754.324932238036,467.94708378660295,6917.858365834771,134.08800413079126,255.67006287256692,10095.35924612625,785.364967673623,4706.280593067864,5489.2406550109035,2030.9707655589225,9101.440247630971,464.1669226362674,2080.681084312163,8658.91776580089,18.227061589694177,5145.226562188715,44.212171682063534,653.8219566685723,1654.7922547900507
5630.8988579228235,4115.2090004599795,451.3042999232192,4164.569618462677,108.8711141746756,116.87389874156473,6322.3727650040555,571.9013233753943,4075.6166584535713,3307.9496575833036,621.9118293877692,2903.3689903499244,1880.9868902445542,531.669843687235,1022.4740963164128,7.594954633150773,1578.5341197465923,82.72057690304092,1676.399309677061,220.8403526780825
5255.051710341056,4631.284034976145,473.0867376594503,5400.497022920958,95.49927117733128,247.74455532480275,10630.093573829656,631.1915092516913,5537.337575834545,3846.382850340041,1153.0444326453396,9814.93637323011,869.2621991874472,1922.4062459989905,6298.609168657317,17.17269198579373,5733.271241235435,52.223144101273434,983.7507637998733,1567.2414723172708
3593.4278717909388,2296.3648252398957,198.53585385465698,3223.854284543457,84.77352253848369,223.99482230834118,5821.848356735187,652.9980092770463,2631.778736901198,1456.090480368518,340.45972125966927,1068.6747882173597,1883.9169190936886,501.77730573671613,6969.612603427736,5.256721462629487,4976.908147374258,47.27136725814882,2103.169633463596,1150.216057964028
5997.2907597923195,4357.737520001382,433.84790182597084,4547.261196634319,117.32882488486864,248.29540516125687,9634.348284616366,743.6928441506924,5442.145728130071,2630.286170178345,726.7199897143659,3986.993545395424,1304.768947403367,1204.5850080699574,5650.8620686523245,10.972089547571137,3708.668883328464,55.30749463055059,1326.4891363089173,966.4830697110384
6271.54581928198,4755.7120857894315,480.76725698927385,7731.913536971349,134.69116546991117,199.83440267887028,7901.1337153972245,814.4681140090927,4693.625164542399,7805.768392612913,1907.1638088299885,8481.705813052013,318.3295551771144,2095.6080563099968,2201.573440558508,23.018827860153703,2842.492086510899,78.98427389610717,523.2418475662777,738.7385601943007
3806.5558096292543,3056.2417355751177,227.0837141152341,2556.0869888011825,119.14929591568966,255.71357921364472,7688.3705875207215,643.8216887918462,2990.302485961079,2141.814556719795,391.6886090951837,1600.2612376065285,1923.032146884845,302.5995584294452,9740.66959630359,5.622171208799231,6802.2507457547645,41.30598002956089,1920.3561931006052,1377.068427548857
1938.760351051777,763.9222516072115,38.42897483286371,1307.8120765748795,55.92056304762922,160.1957818111377,6480.8121471000795,491.32203718455605,2297.483802505405,628.6880562640133,54.63484517728546,90.13766225856762,2792.97341511836,56.14992710717635,5033.286126880938,1.2268521490797657,4995.921609856079,70.54545009857843,1668.8794813442291,1153.5539147373795
110.97596866468294,0.190795609989026,0.01159056078963122,43.89573535282954,2.905335586413928,112.79622621351729,3082.857624273851,400.55348612269995,276.447601370734,123.8613085574074,0.0926178676971334,0.006033169095660082,3168.727741550381,1.5668852827532136,3967.278968900525,0.0015576722725648875,3768.003439592004,59.448378612263106,2326.425764258063,823.3766785030846
405.83332025113066,6.483409138867098,0.3253350026420744,152.90346347752018,9.69946652711432,180.2028085105041,5198.566356719022,437.1565542060137,650.7851347951366,151.81265575296743,1.6000503536026498,0.2679203888322683,3141.1205087848525,7.578582417394061,5690.132019459395,0.016895400128277376,4262.245967109432,66.17350335074376,2313.419285972301,780.661010511157
3198.608477150605,2417.262626515401,135.13673998143935,2837.4084143115747,66.94727221403393,199.34673097001323,6366.589928853526,636.0124917643852,3375.092236638161,1850.0360336713159,359.32316231989205,1134.234809625136,2238.9088859004587,267.65577898204134,5985.648709560825,4.845551553574807,7091.735138757471,42.78582191158609,1954.0095185829655,814.5062516288278
4426.102688736757,4398.926817785429,312.38114471395204,4347.071820692535,125.31402205333616,196.9014582915844,8164.253001444961,741.6897223456018,3943.584068673128,2523.498484079964,723.7178821554622,2874.403630559161,1786.101713280321,424.0367188290737,2803.5898514966084,9.819778482153929,3758.269265812569,67.77378677735733,1779.6194015655005,489.59171307648745
3592.93054474406,2700.036894585041,141.27838051595802,3555.6384608798717,77.39443222720054,224.2523020714072,7320.56300449019,693.8901452073923,3827.342894194064,1492.922432684335,347.50844366975014,1180.8298409755582,2225.2618034722627,222.98164991187087,5056.519587151139,5.668308052219257,4210.418182869,62.52035709886635,2205.050980811668,880.1460014854275
5740.3084001689,4676.732266452716,450.7100398576296,7719.047844049087,134.0835144922572,238.53516417155998,10096.233741751552,1041.8485929016688,5116.1708137895375,4833.872613061344,2171.5926166298873,10412.661567455796,473.5556593699569,2068.6538804268603,8773.609524364983,23.11915239785147,5501.458363599335,44.43178774088106,806.1298093436601,1539.6066253797005
4794.730703751683,4417.223988485664,442.0181559094825,7016.2442131261205,129.3937922460652,251.4604983506185,9837.054671127553,688.1014219911052,5298.123532248505,3728.735580543817,1943.1078669621168,10297.333823284627,709.544541768569,2041.2375230984733,7118.722107472291,23.342204076050763,6254.365413397833,48.173668857008934,969.7787669196847,1700.4386286956146
2006.4245823614692,832.9501831053486,48.310677441811,1348.0378145533555,63.13942869524825,213.32838549525124,6373.876215890784,505.4225131269278,2577.3328972825548,515.4292627781193,64.50880686234048,117.90932820312712,2131.568171328519,54.65673824700157,8832.200536683682,0.9539523132928871,5691.389628769144,49.60671525821404,2230.2957283962223,1263.2565958817986
5448.939182115407,4671.346660701585,455.16455499766647,6006.930878328982,110.05874048293438,260.9031230586867,10655.224475003966,840.1820411248559,4477.801634097087,3510.843059460125,1463.7361772846964,6815.338327202502,1054.7749769944883,1648.0957288701015,9755.22440083025,15.338226111461944,5849.099679758349,42.75459678989637,1256.699758433443,1726.4911494618673
5672.874640755818,4552.8153553178,441.89425687048,5325.886137601469,129.89654018266629,169.699027307404,9158.873009575593,568.9031386205693,5045.577216578538,5798.8497267258945,1226.1223917219486,7029.317302340961,880.2028561325427,1858.7946633276347,1210.5904450512335,16.147289609220472,2445.601766726345,85.05982530028834,1296.238629885193,356.7583757681752
5715.789966108492,4214.456703686996,357.701534047834,4322.794516033626,111.68009191067296,226.29360967399063,8598.492139215406,527.2608576486018,3734.577158150522,3071.9051605243158,1153.3633149837947,5432.218310740706,1613.5314360426876,1047.8520133929421,3300.1814666131427,10.84724398578785,3724.3505676321297,57.082952176514546,1576.2011621497031,925.305299355388
5175.413446749395,3901.9152306100736,436.58158383581224,5245.130051510485,112.71564124295664,202.73887480169049,7483.378938522881,660.2967194882549,5367.361808767564,3857.365527263537,1089.4147800610474,5464.367317525286,948.5899400166796,1359.7539854063705,3459.72742502615,13.559073357453856,3495.109219467611,78.61880733523658,1625.3961706410225,741.6703168352258
2211.82973693525,1384.7051239534405,90.32359552967549,1381.13096553009,51.167173404095564,226.08667846021987,7063.853706937139,589.239539817513,2195.2594730136625,537.7694521817358,77.4662387482997,158.9769167950799,2960.859541748193,86.64330341114069,9941.387526323753,1.9146843259239972,6641.210654356454,39.25624856598049,2049.986395270139,1287.973542367688
2481.940835820565,1481.3811531230551,69.54028309779025,948.9952482840538,43.708135886566275,173.6810124704521,5611.1817475940825,442.2179187962709,1781.8643591281725,530.4206145975037,31.993994897840984,25.969970566264983,2932.5470783268815,40.86659186757411,4846.435127924219,0.5515457696694297,5111.8666358754135,61.519311892931796,2285.690974277833,756.9580705324346
562.0105974632613,18.14813866333645,1.2095642340324526,209.07251757252644,13.982294404016367,58.07396296524662,2850.526531177602,298.41732724262226,706.7990800263563,389.73770375565255,3.3223795799556033,0.7046173230679827,3071.720330644135,9.9258139479116,808.1275441286499,0.031120630681441313,1745.4470111655185,82.53215245308019,2297.4225358374,135.34846374347114
1624.7928523641626,298.89060601998904,16.998431293034177,562.8808771819141,34.65222804439041,176.31282137527054,5375.0506457908505,456.0421362602723,1506.1722524459021,547.7092414983681,20.83064897435192,22.208008945323638,2915.8376874699593,33.124824985251685,4207.936625087267,0.3099708476289345,3710.565042050832,66.68542960776838,2155.450146582706,622.3483362940897
5972.684088256783,4654.922435644409,470.7857003035908,7459.140277241486,133.62155696742474,265.67677019182355,10607.814471137284,647.7761791178718,5388.907521733376,3692.9888000859705,2202.728493592746,9605.264193789737,510.59839718686806,2066.2932349643684,9529.927317327547,19.10796857833447,5762.923955296397,43.537663964910266,780.6456736645406,1833.6925358262226
3685.468667810384,2909.727454007118,317.52388304823427,3461.7471224711544,87.39132352195799,237.58300222761443,10178.73516977814,786.8731216937306,4202.129107152091,1673.3036178633265,314.59870261186774,1116.1907766327297,1982.5389777089144,293.4629848970498,4507.230302738803,4.564728063405534,4937.6013568667795,53.97892318995436,1980.9708757978271,962.2635304627968
2374.877551942509,1173.291702127748,97.35772627904734,1251.6911065147162,57.16316000027132,124.45989623174984,4993.274133703201,473.192633262424,2538.3178156676613,1264.6394928090178,83.31338867731105,204.405174733695,2339.314419877505,64.97207674630303,1776.80936512573,1.2316740412009024,2555.957332630666,74.27615184882642,2217.156494275245,368.48967095959466
1921.2175058466917,1211.9536504157006,80.70279389893095,1045.6811569253039,63.366010987620534,182.95232708986774,4479.377100023684,560.7140027238282,2336.486854024222,370.5872778209993,67.65997134235961,122.31752054452856,2717.9256121105946,59.2584784702981,7429.173375215523,1.0797869973795666,5810.513420679658,38.851225853675295,2232.5248499170907,1287.9735058822855
5964.8172231635635,4414.978518477581,414.82511633069635,6146.549642175968,111.00224875714564,206.9530018813256,8758.124440854272,920.147633596574,4799.2033887983225,4679.404198198477,1343.4905656532515,8783.788186670834,1132.10102599457,1727.716818890761,2548.077811258713,16.520010961639585,3561.2160786642457,69.61943031650026,1114.7227987180543,670.1788196726998
3129.3709022320445,2896.700844027293,198.47917085848079,2634.590270706357,62.745983023814865,180.30657297927502,8113.184819642735,674.880126924447,4398.428952944513,1694.625288190232,284.17820803763135,867.2768066597736,2489.3483559266915,215.35472129963156,6855.990228855258,3.5319165306738483,3882.397316038233,55.7615207586312,2175.1579965372352,643.8156595180055
5632.55336774184,4664.558267585929,465.4645986592678,5746.9459180672575,99.08349158486016,257.4923464851958,10539.942693375031,748.2491968827446,4753.2563352596,2592.558461483664,897.3394557588033,7433.273063778219,746.1342280752025,1909.722196378073,8790.542953172308,11.450723723866064,4849.5117768420705,55.59347262072843,979.2934666556383,1368.2148984911598
5646.656057347881,4640.799459475316,419.4516374987833,4364.296264720317,114.77176368163474,103.40692122404607,6957.751057761881,585.7507594885149,3941.0797625994924,3662.0863410892716,1021.7330109084256,5591.247796435218,1389.1390423112787,1028.0955182816238,33.83531501261693,13.849751301015427,259.14776102781616,88.6142672837549,1720.1057373796757,18.550882598412866
6032.623200096258,4564.7572764137185,470.4167590154695,4829.956313575996,105.6873093367376,214.81223879686874,7955.361472049546,697.5836890994588,6284.327159755171,3948.059841802821,1347.9545337173704,6981.466820518679,1163.631616376374,1844.0258346565192,2701.975447977388,15.362553295459255,4793.514330496168,83.02456692554237,1248.6868108077247,792.9278119724063
5641.817383948714,4539.8539507251535,444.60252453378547,7489.936834290213,134.6510799226825,238.78374635876992,10462.891830214936,1123.676126425061,5847.213999843833,6045.064737528486,1822.9134185274381,11244.86537131736,577.0048956157883,2038.8944335917727,3265.285813426027,23.43104611941239,4479.0271185228985,75.01994091823582,918.909003785992,751.0365975465027
5989.499943156707,4525.1633234864175,430.6688847980361,8651.63680355355,135.59575118058171,272.39569007529775,10629.88987232338,892.9059469033622,6174.4752362121835,4612.890999497914,1756.3771841015255,10765.354225241588,298.430187317098,2095.0546394022385,9751.842145765348,21.53678569820117,6765.851331363546,35.22991145461539,489.0056081081319,1774.7316829358188
3653.783039178626,2853.6484009611995,180.15419356225289,2167.6768338375614,69.30035782204136,172.82883339437592,6481.3297640795445,525.6706441820082,3434.2326066592027,1227.544103713254,343.4723563029258,655.0244909719044,2747.783999756651,150.3010427911139,5093.133111425613,3.6936553891518047,4905.774279379739,49.26069384829134,2066.057883861889,743.5425296733493
5142.531329944063,3800.7939278363788,305.51983192901326,6216.6898939408375,108.80393216090981,196.3172444129085,9081.85858441293,604.4977629760085,5133.28424914572,6109.949699549481,1079.2820375277274,7175.279063248014,1036.4825829719189,1670.5217733888599,1310.255010316559,18.19688118306785,2938.2332003514753,71.09744027500456,1347.9701782233396,469.00990471918635
6300.52972289306,4754.345980692939,482.9125967782785,8851.041879823077,136.92921200079778,223.63493148235412,10671.299476207743,923.9816355984103,5134.967798953417,7228.485585077601,2282.654642850629,11416.701059434008,127.48965540931488,2099.184026022618,3542.7391408442963,24.394519582379818,3709.0352371531294,59.737542647206745,245.54333589157375,1327.4061088480505
